localTime,remoteTime,label,bvp,signalOK
1622094381623,758002,,3967,0
1622094381623,758022,,3966,0
1622094381623,758042,,3970,0
1622094381623,758062,,3968,0
1622094381623,758082,,3971,0
1622094381623,758102,,3966,0
1622094381623,758122,,3973,0
1622094381623,758143,,3967,0
1622094381623,758163,,3967,0
1622094381623,758184,,3969,0
1622094381623,758204,,3972,0
1622094381623,758224,,3961,0
1622094381623,758244,,3970,0
1622094381623,758264,,3969,0
1622094381623,758284,,3968,0
1622094381623,758304,,3967,0
1622094381623,758324,,3970,0
1622094381623,758344,,3963,0
1622094381623,758365,,3967,0
1622094381623,758385,,3971,0
1622094381623,758406,,3966,0
1622094381623,758426,,3968,0
1622094381623,758446,,3965,0
1622094381623,758466,,3970,0
1622094381623,758486,,3969,0
1622094381638,758506,,3968,0
1622094381638,758526,,3969,0
1622094381638,758546,,3967,0
1622094381638,758566,,3966,0
1622094381638,758587,,3969,0
1622094381638,758607,,3970,0
1622094381638,758628,,3970,0
1622094381638,758648,,3966,0
1622094381638,758668,,3963,0
1622094381638,758688,,3975,0
1622094381638,758708,,3970,0
1622094381638,758728,,3971,0
1622094381638,758748,,3962,0
1622094381638,758768,,3965,0
1622094381638,758788,,3962,0
1622094381638,758808,,3975,0
1622094381638,758828,,3965,0
1622094381638,758849,,3968,0
1622094381638,758869,,3968,0
1622094381638,758889,,3973,0
1622094381638,758909,,3968,0
1622094381638,758929,,3967,0
1622094381638,758949,,3971,0
1622094381638,758969,,3964,0
1622094381638,758989,,3974,0
1622094381672,759513,,3969,0
1622094381672,759533,,3967,0
1622094381672,759553,,3973,0
1622094381672,759573,,3969,0
1622094381672,759593,,3971,0
1622094381672,759613,,3968,0
1622094381672,759633,,3974,0
1622094381672,759653,,3964,0
1622094381672,759673,,3967,0
1622094381672,759694,,3967,0
1622094381672,759714,,3974,0
1622094381672,759735,,3971,0
1622094381672,759755,,3958,0
1622094381672,759775,,3965,0
1622094381672,759795,,3966,0
1622094381672,759815,,3969,0
1622094381672,759835,,3969,0
1622094381672,759855,,3962,0
1622094381672,759875,,3967,0
1622094381672,759895,,3964,0
1622094381672,759915,,3971,0
1622094381672,759935,,3970,0
1622094381672,759956,,3967,0
1622094381672,759976,,3967,0
1622094381672,759996,,3968,0
1622094381674,760017,,3966,0
1622094381674,760037,,3967,0
1622094381674,760057,,3963,0
1622094381674,760077,,3968,0
1622094381674,760097,,3969,0
1622094381674,760117,,3967,0
1622094381674,760138,,3968,0
1622094381674,760158,,3965,0
1622094381674,760179,,3970,0
1622094381674,760199,,3968,0
1622094381674,760219,,3973,0
1622094381674,760239,,3975,0
1622094381674,760259,,3969,0
1622094381674,760279,,3954,0
1622094381674,760299,,3970,0
1622094381674,760319,,3969,0
1622094381674,760339,,3975,0
1622094381674,760360,,3971,0
1622094381674,760380,,3972,0
1622094381674,760401,,3970,0
1622094381674,760421,,3972,0
1622094381674,760441,,3975,0
1622094381674,760461,,3971,0
1622094381674,760481,,3966,0
1622094381674,760501,,3965,0
1622094381689,760522,,3968,0
1622094381689,760542,,3965,0
1622094381689,760562,,3971,0
1622094381689,760583,,3967,0
1622094381689,760603,,3968,0
1622094381689,760624,,3967,0
1622094381689,760644,,3965,0
1622094381689,760664,,3969,0
1622094381689,760684,,3971,0
1622094381689,760704,,3969,0
1622094381689,760724,,3969,0
1622094381689,760744,,3973,0
1622094381689,760764,,3971,0
1622094381689,760784,,3965,0
1622094381689,760805,,3969,0
1622094381689,760825,,3963,0
1622094381689,760846,,3970,0
1622094381689,760866,,3969,0
1622094381689,760886,,3965,0
1622094381689,760906,,3969,0
1622094381689,760926,,3970,0
1622094381689,760946,,3967,0
1622094381689,760966,,3969,0
1622094381689,760986,,3967,0
1622094381689,761006,,3971,0
1622094381721,761531,,3967,0
1622094381721,761551,,3963,0
1622094381721,761571,,3979,0
1622094381721,761591,,3967,0
1622094381721,761611,,3971,0
1622094381721,761631,,3970,0
1622094381721,761651,,3973,0
1622094381721,761671,,3970,0
1622094381721,761692,,3975,0
1622094381721,761712,,3969,0
1622094381721,761733,,3965,0
1622094381721,761753,,3975,0
1622094381721,761773,,3968,0
1622094381721,761793,,3971,0
1622094381721,761813,,3967,0
1622094381721,761833,,3967,0
1622094381721,761853,,3966,0
1622094381721,761873,,3969,0
1622094381721,761893,,3966,0
1622094381721,761914,,3968,0
1622094381721,761934,,3970,0
1622094381721,761955,,3969,0
1622094381721,761975,,3967,0
1622094381721,761995,,3974,0
1622094381721,762015,,3969,0
1622094381739,762036,,3971,0
1622094381739,762056,,3974,0
1622094381739,762076,,3987,0
1622094381739,762096,,3972,0
1622094381739,762116,,3970,0
1622094381739,762137,,3966,0
1622094381739,762157,,3966,0
1622094381739,762178,,3971,0
1622094381739,762198,,3971,0
1622094381739,762218,,3965,0
1622094381739,762238,,3962,0
1622094381739,762258,,3965,0
1622094381739,762278,,3970,0
1622094381739,762298,,3970,0
1622094381739,762318,,3966,0
1622094381739,762338,,3971,0
1622094381739,762359,,3976,0
1622094381739,762379,,3971,0
1622094381739,762400,,3966,0
1622094381739,762420,,3972,0
1622094381739,762440,,3967,0
1622094381739,762460,,3967,0
1622094381739,762480,,3967,0
1622094381739,762500,,3969,0
1622094381739,762520,,3955,0
1622094381756,763044,,3973,0
1622094381756,763065,,3962,0
1622094381756,763085,,3971,0
1622094381756,763105,,3974,0
1622094381756,763125,,3969,0
1622094381756,763145,,3971,0
1622094381756,763165,,3970,0
1622094381756,763185,,3975,0
1622094381756,763205,,3969,0
1622094381756,763225,,3969,0
1622094381756,763246,,3966,0
1622094381756,763266,,3969,0
1622094381756,763287,,3971,0
1622094381756,763307,,3968,0
1622094381756,763327,,3969,0
1622094381756,763347,,3966,0
1622094381756,763367,,3963,0
1622094381756,763387,,3963,0
1622094381756,763407,,3973,0
1622094381756,763427,,3967,0
1622094381756,763447,,3971,0
1622094381756,763468,,3965,0
1622094381756,763488,,3963,0
1622094381756,763509,,3969,0
1622094381756,763529,,3970,0
1622094381773,763550,,3965,0
1622094381773,763570,,3967,0
1622094381773,763590,,3970,0
1622094381773,763610,,3970,0
1622094381773,763630,,3968,0
1622094381773,763650,,3975,0
1622094381773,763670,,3969,0
1622094381773,763691,,3969,0
1622094381773,763711,,3974,0
1622094381773,763732,,3968,0
1622094381773,763752,,3968,0
1622094381773,763772,,3967,0
1622094381773,763792,,3965,0
1622094381773,763812,,3969,0
1622094381773,763832,,3971,0
1622094381773,763852,,3999,0
1622094381773,763872,,3971,0
1622094381773,763892,,3966,0
1622094381773,763913,,3961,0
1622094381773,763933,,3970,0
1622094381773,763954,,3963,0
1622094381773,763974,,3963,0
1622094381773,763994,,3961,0
1622094381773,764014,,3969,0
1622094381773,764034,,3974,0
1622094382191,764054,,3961,0
1622094382191,764074,,3963,0
1622094382191,764094,,3967,0
1622094382191,764114,,3967,0
1622094382191,764134,,3969,0
1622094382191,764154,,3968,0
1622094382191,764174,,3969,0
1622094382191,764194,,3973,0
1622094382191,764214,,3974,0
1622094382191,764234,,3969,0
1622094382191,764254,,3967,0
1622094382191,764274,,3964,0
1622094382191,764294,,3965,0
1622094382191,764314,,3964,0
