localTime,remoteTime,label,bvp,signalOK
1622094372393,612983,,1680,0
1622094372393,613003,,1725,0
1622094372393,613023,,1782,0
1622094372393,613043,,1735,0
1622094372393,613063,,1715,0
1622094372393,613083,,1719,0
1622094372393,613103,,1808,0
1622094372393,613123,,1776,0
1622094372393,613143,,1680,0
1622094372393,613163,,1722,0
1622094372393,613183,,1808,0
1622094372393,613204,,1935,0
1622094372393,613224,,1909,0
1622094372393,613244,,1783,0
1622094372393,613264,,1791,0
1622094372393,613284,,1834,0
1622094372393,613304,,1921,0
1622094372393,613324,,1853,0
1622094372393,613344,,1697,0
1622094372393,613364,,1651,0
1622094372393,613384,,1696,0
1622094372393,613404,,1808,0
1622094372393,613425,,1811,0
1622094372393,613445,,1696,0
1622094372393,613465,,1678,0
1622094375240,613485,,1729,0
1622094375240,613505,,1774,0
1622094375240,613525,,1808,1
1622094375240,613545,,1807,1
1622094375240,613565,,1821,1
1622094375240,613585,,1808,1
1622094375240,613605,,1690,1
1622094375240,613625,,1588,1
1622094375240,613646,,1486,1
1622094375240,613666,,1457,1
1622094375240,613686,,1566,1
1622094375240,613706,,1738,1
1622094375240,613726,,1831,1
1622094375240,613746,,1794,1
1622094375240,613766,,1762,1
1622094375240,613786,,1845,1
1622094375240,613806,,1913,1
1622094375240,613826,,1998,1
1622094375240,613846,,1940,1
1622094375240,613867,,1865,1
1622094375240,613887,,1809,1
1622094375240,613907,,1754,1
1622094375240,613927,,1727,1
1622094375240,613947,,1717,1
1622094375240,613967,,1663,1
1622094377290,613987,,1726,1
1622094377290,614007,,1793,1
1622094377290,614027,,1846,1
1622094377290,614047,,1902,1
1622094377290,614067,,1770,1
1622094377290,614088,,1750,1
1622094377290,614108,,1765,1
1622094377290,614128,,1839,1
1622094377290,614148,,1774,1
1622094377290,614168,,1626,1
1622094377290,614188,,1619,1
1622094377290,614208,,1664,1
1622094377290,614228,,1772,1
1622094377290,614248,,1731,1
1622094377290,614268,,1611,1
1622094377290,614288,,1616,1
1622094377290,614309,,1689,1
1622094377290,614329,,1825,1
1622094377290,614349,,1827,1
1622094377290,614369,,1730,1
1622094377290,614389,,1753,1
1622094377290,614409,,1835,1
1622094377290,614429,,1947,1
1622094377290,614449,,1927,1
1622094377290,614469,,1803,1
1622094380386,618007,,1895,1
1622094380386,618027,,1968,1
1622094380386,618047,,2032,0
1622094380386,618067,,2071,0
1622094380386,618087,,2063,0
1622094380386,618107,,2061,0
1622094380386,618127,,2011,0
1622094380386,618147,,1855,0
1622094380386,618167,,1758,0
1622094380386,618187,,1706,0
1622094380386,618207,,1675,0
1622094380386,618227,,1671,0
1622094380386,618247,,1680,0
1622094380386,618267,,1627,0
1622094380386,618288,,1707,0
1622094380386,618308,,1785,0
1622094380386,618328,,1892,0
1622094380386,618348,,1840,0
1622094380386,618368,,1693,0
1622094380386,618388,,1686,0
1622094380386,618408,,1718,0
1622094380386,618428,,1796,0
1622094380386,618448,,1735,0
1622094380386,618468,,1600,0
1622094380386,618488,,1634,0
1622094380599,618508,,1729,0
1622094380599,618528,,1823,0
1622094380599,618548,,1901,0
1622094380599,618568,,1950,0
1622094380599,618588,,1958,0
1622094380599,618608,,1991,0
1622094380599,618628,,1899,0
1622094380599,618648,,1795,0
1622094380599,618668,,1668,0
1622094380599,618688,,1680,0
1622094380599,618708,,1761,0
1622094380599,618729,,1873,0
1622094380599,618749,,1854,0
1622094380599,618769,,1728,0
1622094380599,618789,,1674,0
1622094380599,618809,,1712,0
1622094380599,618829,,1817,0
1622094380599,618849,,1808,0
1622094380599,618869,,1690,0
1622094380599,618889,,1633,0
1622094380599,618909,,1665,0
1622094380599,618929,,1745,0
1622094380599,618949,,1744,0
1622094380599,618969,,1653,0
1622094380599,618989,,1573,0
1622094380785,619010,,1620,0
1622094380785,619030,,1675,0
1622094380785,619050,,1765,0
1622094380785,619070,,1776,0
1622094380785,619090,,1689,0
1622094380785,619110,,1722,0
1622094380785,619130,,1804,0
1622094380785,619150,,1878,0
1622094380785,619171,,1819,0
1622094380785,619191,,1718,0
1622094380785,619211,,1763,0
1622094380785,619231,,1815,0
1622094380785,619251,,1904,0
1622094380785,619271,,1840,0
1622094380785,619291,,1774,0
1622094380785,619311,,1744,0
1622094380785,619331,,1703,0
1622094380785,619351,,1677,0
1622094380785,619371,,1671,0
1622094380785,619392,,1626,0
1622094380785,619412,,1713,0
1622094380785,619432,,1808,0
1622094380785,619452,,1904,0
1622094380785,619472,,1846,0
1622094380785,619492,,1697,0
1622094381355,620015,,1665,0
1622094381355,620035,,1710,0
1622094381355,620056,,1796,0
1622094381355,620076,,1827,0
1622094381355,620096,,1729,0
1622094381355,620116,,1646,0
1622094381355,620136,,1681,0
1622094381355,620156,,1785,0
1622094381355,620176,,1810,0
1622094381355,620196,,1741,0
1622094381355,620216,,1654,0
1622094381355,620236,,1699,0
1622094381355,620256,,1776,0
1622094381355,620277,,1835,0
1622094381355,620297,,1747,0
1622094381355,620317,,1696,0
1622094381355,620337,,1682,0
1622094381355,620357,,1707,0
1622094381355,620377,,1750,0
1622094381355,620397,,1807,0
1622094381355,620417,,1856,0
1622094381355,620437,,1899,0
1622094381355,620457,,1904,0
1622094381355,620477,,1900,0
1622094381355,620498,,1889,0
1622094381524,620518,,1821,0
1622094381524,620538,,1881,0
1622094381524,620558,,1976,0
1622094381524,620578,,2000,0
1622094381524,620598,,1911,0
1622094381524,620618,,1748,0
1622094381524,620638,,1744,0
1622094381524,620658,,1776,0
1622094381524,620678,,1877,0
1622094381524,620698,,1841,0
1622094381524,620719,,1693,0
1622094381524,620739,,1703,0
1622094381524,620759,,1762,0
1622094381524,620779,,1806,0
1622094381524,620799,,1885,0
1622094381524,620819,,1801,0
1622094381524,620839,,1753,0
1622094381524,620859,,1709,1
1622094381524,620879,,1680,1
1622094381524,620899,,1675,1
1622094381524,620919,,1638,1
1622094381524,620940,,1680,1
1622094381524,620960,,1793,1
1622094381524,620980,,1937,1
1622094381524,621000,,1954,1
1622094381624,621020,,1849,1
1622094381624,621040,,1871,1
1622094381624,621060,,1955,0
1622094381624,621080,,1995,0
1622094381624,621100,,1936,0
1622094381624,621120,,1837,0
1622094381624,621140,,1783,0
1622094381624,621161,,1857,0
1622094381624,621181,,1969,0
1622094381624,621201,,1989,0
1622094381624,621221,,1877,0
1622094381624,621241,,1773,0
1622094381624,621261,,1783,0
1622094381624,621281,,1867,0
1622094381624,621301,,1902,0
1622094381624,621321,,1819,0
1622094381624,621341,,1729,0
1622094381624,621361,,1801,0
1622094381624,621382,,1871,0
1622094381624,621402,,1963,0
1622094381624,621422,,1889,0
1622094381624,621442,,1783,0
1622094381624,621462,,1728,0
1622094381624,621482,,1681,0
1622094381624,621502,,1666,0
1622094381639,621522,,1617,0
1622094381639,621542,,1712,0
1622094381639,621562,,1839,0
1622094381639,621582,,1909,0
1622094381639,621603,,1868,0
1622094381639,621623,,1821,0
1622094381639,621643,,1791,0
1622094381639,621663,,1834,0
1622094381639,621683,,1853,0
1622094381639,621703,,1875,0
1622094381639,621723,,1888,0
1622094381639,621743,,1895,0
1622094381639,621763,,1937,0
1622094381639,621783,,1946,0
1622094381639,621803,,1941,0
1622094381639,621824,,1925,0
1622094381639,621844,,1840,0
1622094381639,621864,,1863,0
1622094381639,621884,,1923,0
1622094381639,621904,,2023,0
1622094381639,621924,,1980,0
1622094381639,621944,,1822,0
1622094381639,621964,,1774,0
1622094381639,621984,,1806,0
1622094381639,622004,,1904,0
1622094381673,622527,,1933,0
1622094381673,622547,,1948,0
1622094381673,622567,,1952,0
1622094381673,622587,,1931,0
1622094381673,622607,,1908,0
1622094381673,622627,,1919,0
1622094381673,622647,,1901,0
