localTime,remoteTime,label,eda,eda_filtered
1622094252280,604008,,0,-191.75
1622094252280,604229,,0,-192.06
1622094252822,604451,,0,-192.44
1622094252822,604672,,0,-193
1622094253341,604894,,0,-193.5
1622094253341,605115,,0,-194.06
1622094253341,605336,,0,-194.44
1622094253789,605557,,0,-194.81
1622094253789,605778,,0,-195.38
1622094254669,606000,,0,-195.81
1622094254669,606221,,0,-196
1622094255086,606443,,0,-196.19
1622094255086,606664,,0,-196.56
1622094255491,606885,,0,-197
1622094255491,607106,,0,-197.56
1622094255491,607327,,0,-197.75
1622094255907,607547,,0,-198.19
1622094255907,607768,,0,-198.5
1622094256304,607990,,0,-199.19
1622094256304,608211,,0,-199.44
1622094257309,608433,,0,-199.81
1622094257309,608654,,0,-200.38
1622094257309,608875,,0,-200.87
1622094257853,609097,,0,-201.31
1622094257853,609318,,0,-201.62
1622094259731,609538,,0,-202
1622094259731,609759,,0,-202.44
1622094263269,609981,,0,-202.87
1622094263269,610202,,0,-203.37
1622094268025,611528,,0,-205.87
1622094268025,611749,,0,-206.38
1622094268172,611970,,0,-206.94
1622094268172,612191,,0,-207.31
1622094269168,613075,,0,-209.19
1622094269168,613296,,0,-209.75
1622094269169,613517,,0,-210.13
1622094269169,613738,,0,-210.75
1622094269351,613960,,0,-210.88
1622094269351,614181,,0,-211.25
1622094269351,614402,,0,-211.56
1622094269697,614623,,0,-212
1622094269697,614844,,0,-212.19
1622094269971,615066,,0,-212.56
1622094269971,615287,,0,-212.88
1622094270303,615509,,0,-213.31
1622094270303,615730,,0,-213.75
1622094270597,615951,,0,-214
1622094270597,616172,,0,-214.31
1622094270597,616393,,0,-214.81
1622094270812,616614,,0,-215
1622094270812,616835,,0,-215.37
1622094271111,617056,,0,-215.62
1622094271111,617277,,0,-216.12
1622094271195,617498,,0,-216.5
1622094271195,617719,,0,-216.69
1622094271437,617939,,0,-216.88
1622094271437,618160,,0,-217.25
1622094271437,618381,,0,-217.69
1622094271735,618601,,0,-217.87
1622094271735,618822,,0,-218.37
1622094271753,619043,,0,-218.56
1622094271753,619264,,0,-218.94
1622094271769,619486,,0,-219.31
1622094271769,619707,,0,-219.56
1622094271769,619928,,0,-220
1622094273799,620591,,0,-221
1622094273799,620812,,0,-221.25
1622094274024,621033,,0,-221.5
1622094274024,621254,,0,-221.94
1622094274715,621475,,0,-222.25
1622094274715,621696,,0,-222.5
1622094274715,621917,,0,-222.88
1622094274723,622138,,0,-223.19
1622094274723,622359,,0,-223.56
1622094274737,622580,,0,-224.06
1622094274737,622801,,0,-224.31
1622094274740,623022,,0,-224.69
1622094274740,623243,,0,-225.13
1622094274752,623463,,0,-225.5
1622094274752,623684,,0,-225.94
1622094274752,623905,,0,-226.19
1622094274753,624125,,0,-226.37
1622094274753,624346,,0,-226.88
1622094274771,624568,,0,-227.31
1622094274771,624789,,0,-227.56
1622094274773,625674,,0,-228.62
1622094274773,625895,,0,-228.88
1622094274785,626116,,0,-229.19
1622094274785,626337,,0,-229.69
1622094274890,626559,,0,-229.94
1622094274890,626780,,0,-230.19
1622094275396,627002,,0,-230.44
1622094275396,627223,,0,-230.87
1622094275396,627445,,0,-231.25
1622094275902,627667,,0,-231.44
1622094275902,627888,,0,-231.69
1622094276638,628110,,0,-232.06
1622094276638,628331,,0,-232.5
1622094277691,628552,,0,-232.75
1622094277691,628773,,0,-232.94
1622094277924,628993,,0,-233.25
1622094277924,629214,,0,-233.75
1622094277924,629435,,0,-233.87
1622094277943,629656,,0,-234.06
1622094277943,629877,,0,-234.44
1622094278520,630098,,0,-234.69
1622094278520,630319,,0,-234.94
1622094279039,630540,,0,-235.31
1622094279039,630761,,0,-235.63
1622094279039,630982,,0,-235.94
1622094279546,631204,,0,-236.37
1622094279546,631425,,0,-236.69
1622094279923,631647,,0,-237
1622094279923,631868,,0,-237.44
1622094280489,632090,,0,-237.75
1622094280489,632311,,0,-237.94
1622094280924,632532,,0,-238.31
1622094280924,632753,,0,-238.62
1622094280924,632974,,0,-239.06
1622094281603,633196,,0,-239.44
1622094281603,633417,,0,-239.56
1622094282011,633638,,0,-239.81
1622094282011,633859,,0,-240
1622094282929,634081,,0,-240.31
1622094282929,634302,,0,-240.12
1622094283551,634524,,0,-239.94
1622094283551,634745,,0,-239.75
1622094283551,634967,,0,-239.5
1622094283606,635187,,0,-239.25
1622094283606,635408,,0,-238.75
1622094284486,635630,,0,-238.12
1622094284486,635851,,0,-238.06
1622094286764,636073,,0,-238.19
1622094286764,636294,,0,-238
1622094286764,636515,,0,-237.88
1622094290167,636736,,0,-237.94
1622094290167,636957,,0,-238.25
1622094292913,637621,,0,-239.06
1622094292913,637842,,0,-239.31
1622094293870,638726,,0,-239.81
1622094293870,638947,,0,-240
1622094294163,639168,,0,-239.63
1622094294163,639389,,0,-240.25
1622094294313,639611,,0,-240.56
1622094294313,639832,,0,-241.06
1622094295046,641157,,0,-242.25
1622094295046,641378,,0,-242.5
1622094295241,641599,,0,-242.37
1622094295241,641820,,0,-242.5
1622094295241,642041,,0,-242.69
1622094295821,642705,,0,-243.37
1622094295821,642925,,0,-243.31
1622094295922,643146,,0,-243.56
1622094295922,643367,,0,-243.69
1622094296113,643588,,0,-243.88
1622094296113,643809,,0,-244.06
1622094296113,644030,,0,-244.31
1622094296520,644251,,0,-244.56
1622094296520,644472,,0,-244.94
1622094298093,646240,,0,-246.87
1622094298093,646461,,0,-247.25
1622094298922,646683,,0,-247.31
1622094298922,646904,,0,-247.56
1622094300427,648231,,0,-249.19
1622094300427,648452,,0,-249.25
1622094300830,648673,,0,-249.5
1622094300830,648894,,0,-249.81
1622094301427,649779,,0,-250.94
1622094301427,650000,,0,-251.37
1622094301939,650663,,0,-251.37
1622094301939,650884,,0,-251.62
1622094302201,652212,,0,-252.62
1622094302201,652433,,0,-253
1622094302218,652655,,0,-253.31
1622094302218,652876,,0,-253.25
1622094302218,653097,,0,-253.56
1622094302222,653318,,0,-253.81
1622094302222,653539,,0,-254.06
1622094302236,653760,,0,-254.13
1622094302236,653981,,0,-254.38
1622094302539,654202,,0,-254.81
1622094302539,654423,,0,-255
1622094303039,654645,,0,-255.19
1622094303039,654866,,0,-255.56
1622094303039,655087,,0,-256
1622094303540,655309,,0,-256
1622094303540,655530,,0,-256.38
1622094304215,655752,,0,-256.63
1622094304215,655973,,0,-257
1622094304938,656194,,0,-257.12
1622094304938,656415,,0,-257.37
1622094305549,656637,,0,-257.75
1622094305549,656858,,0,-258
1622094305549,657079,,0,-258.31
1622094306120,657299,,0,-258.13
1622094306120,657520,,0,-258.31
1622094306183,657741,,0,-258.31
1622094306183,657962,,0,-258.56
1622094306793,658183,,0,-258.5
1622094306793,658404,,0,-258.38
1622094306793,658625,,0,-258.44
1622094307089,658846,,0,-258.69
1622094307089,659067,,0,-258.87
1622094307855,659289,,0,-258.87
1622094307855,659509,,0,-259.37
1622094308118,659730,,0,-260.25
1622094308118,659951,,0,-260.44
1622094309050,660172,,0,-260.44
1622094309050,660393,,0,-260.56
1622094309050,660615,,0,-260.75
1622094309668,660836,,0,-261.06
1622094309668,661057,,0,-261
1622094309766,661279,,0,-260.94
1622094309766,661500,,0,-260.13
1622094310073,661721,,0,-260.5
1622094310073,661942,,0,-259.81
1622094310578,662165,,0,-258.31
1622094310578,662386,,0,-257
1622094310578,662607,,0,-255.31
1622094311146,662827,,0,-253.75
1622094311146,663048,,0,-253.06
1622094311584,663269,,0,-252.19
1622094311584,663490,,0,-250.69
1622094312154,663712,,0,-247.5
1622094312154,663933,,0,-246.31
1622094312154,664154,,0,-245.19
1622094312643,664376,,0,-243.25
1622094312643,664597,,0,-241
1622094313594,664818,,0,-238.56
1622094313594,665039,,0,-235.19
1622094317160,665260,,0,-233
1622094317160,665481,,0,-231.87
1622094319457,665702,,0,-231.44
1622094319457,665923,,0,-230.87
1622094319457,666144,,0,-230.5
1622094320684,666365,,0,-230.56
1622094320684,666586,,0,-230.81
1622094321274,667248,,0,-231.19
1622094321274,667469,,0,-230.12
1622094323769,670783,,0,-230.56
1622094323769,671004,,0,-230.37
1622094325371,672774,,0,-233.94
1622094325371,672995,,0,-234.31
1622094326275,673217,,0,-234.69
1622094326275,673438,,0,-234.94
1622094326275,673659,,0,-235.38
1622094327044,674764,,0,-237.12
1622094327044,674985,,0,-237.44
1622094327044,675206,,0,-238.06
1622094327246,675869,,0,-238.81
1622094327246,676090,,0,-239.25
1622094327270,676312,,0,-239.44
1622094327270,676533,,0,-239.81
1622094327272,676754,,0,-240
1622094327272,676975,,0,-240.5
1622094327272,677196,,0,-240.5
1622094327286,677418,,0,-241.12
1622094327286,677638,,0,-241.06
1622094327289,677859,,0,-241.19
1622094327289,678080,,0,-241.5
1622094327466,678745,,0,-242.44
1622094327466,678966,,0,-242.62
1622094327466,679187,,0,-242.94
1622094327718,679407,,0,-243.31
1622094327718,679628,,0,-243.69
1622094328576,679850,,0,-244.06
1622094328576,680071,,0,-244.37
1622094328669,680293,,0,-244.56
1622094328669,680514,,0,-244.94
1622094328669,680734,,0,-245.19
1622094329507,680955,,0,-245.56
1622094329507,681176,,0,-245.81
1622094329909,681397,,0,-246
1622094329909,681618,,0,-246.31
1622094330171,681839,,0,-246.5
1622094330171,682060,,0,-246.69
1622094330673,682282,,0,-246.87
1622094330673,682503,,0,-247.37
1622094330673,682724,,0,-247.56
1622094331182,682946,,0,-247.69
1622094331182,683167,,0,-247.75
1622094331731,683389,,0,-248.06
1622094331731,683610,,0,-248.13
1622094332288,683832,,0,-248.62
1622094332288,684053,,0,-249.06
1622094332788,684275,,0,-249.5
1622094332788,684496,,0,-249.56
1622094332788,684717,,0,-249.75
1622094333208,684937,,0,-250.13
1622094333208,685158,,0,-250.69
1622094333728,685380,,0,-250.69
1622094333728,685601,,0,-251.06
1622094334551,685823,,0,-250.56
1622094334551,686044,,0,-250.62
1622094334551,686265,,0,-250.62
1622094334897,686486,,0,-250.69
1622094334897,686707,,0,-250.62
1622094335290,686928,,0,-251.06
1622094335290,687148,,0,-251.12
1622094335872,687369,,0,-251.5
1622094335872,687590,,0,-251.62
1622094336296,687812,,0,-251.62
1622094336296,688033,,0,-251.75
1622094336296,688254,,0,-251.94
1622094336893,688475,,0,-252.19
1622094336893,688696,,0,-252.62
1622094337595,688917,,0,-252.56
1622094337595,689138,,0,-252.69
1622094338347,689359,,0,-252.81
1622094338347,689580,,0,-253.19
1622094339427,689802,,0,-253.06
1622094339427,690023,,0,-252.94
1622094339427,690244,,0,-253.12
1622094339489,690465,,0,-253.37
1622094339489,690686,,0,-253.37
1622094339778,690907,,0,-253.19
1622094339778,691128,,0,-252.81
1622094341201,691350,,0,-252.06
1622094341201,691571,,0,-251.25
1622094341201,691792,,0,-250.06
1622094344163,692013,,0,-248.94
1622094344163,692234,,0,-248.31
1622094346763,692456,,0,-248.25
1622094346763,692677,,0,-247.75
1622094348448,692897,,0,-247.44
1622094348448,693118,,0,-247.69
1622094349164,694003,,0,-247.37
1622094349164,694224,,0,-247.19
1622094350374,694887,,0,-245.37
1622094350374,695108,,0,-245.44
1622094351829,696878,,0,-241.69
1622094351829,697099,,0,-241.06
1622094351829,697320,,0,-240.12
1622094352125,697541,,0,-239.19
1622094352125,697761,,0,-238.44
1622094352429,697982,,0,-237.12
1622094352429,698203,,0,-236.69
1622094352730,698424,,0,-236.19
1622094352730,698645,,0,-234.87
1622094352834,698866,,0,-232.37
1622094352834,699087,,0,-229.38
1622094352834,699308,,0,-227.13
1622094352862,699528,,0,-225.75
1622094352862,699749,,0,-224
1622094352941,699971,,0,-222.31
1622094352941,700192,,0,-221.37
1622094353925,700415,,0,-221.31
1622094353925,700636,,0,-221.13
1622094354375,700858,,0,-220.56
1622094354375,701079,,0,-219.25
1622094354375,701300,,0,-216.88
1622094354416,701963,,0,-204.06
1622094354416,702184,,0,-198.81
1622094354424,702406,,0,-193.13
1622094354424,702627,,0,-188.25
1622094354424,702848,,0,-184.44
1622094354431,703069,,0,-182.25
1622094354431,703290,,0,-180.06
1622094354442,703511,,0,-178.87
1622094354442,703732,,0,-175.81
1622094354453,703953,,0,-174.94
1622094354453,704174,,0,-173.44
1622094354454,704395,,0,-173.5
1622094354454,704616,,0,-173.06
1622094354454,704837,,0,-171.37
1622094354487,705502,,0,-158.81
1622094354487,705723,,0,-154.25
1622094354489,705945,,0,-149.25
1622094354489,706166,,0,-143.19
1622094354812,706388,,0,-138.31
1622094354812,706609,,0,-133.25
1622094354812,706830,,0,-127.25
1622094355507,707050,,0,-122.31
1622094355507,707271,,0,-116.81
1622094355810,707493,,0,-114.44
1622094355810,707714,,0,-113.56
1622094356308,707935,,0,-112
1622094356308,708156,,0,-112.56
1622094356308,708377,,0,-112.56
1622094357253,708598,,0,-111.19
1622094357253,708819,,0,-110.69
1622094358077,709040,,0,-109.37
1622094358077,709261,,0,-109.75
1622094358083,709482,,0,-110.44
1622094358083,709702,,0,-111.06
1622094358316,709924,,0,-111.75
1622094358316,710145,,0,-113.31
1622094358316,710366,,0,-115.31
1622094358859,710587,,0,-116.5
1622094358859,710808,,0,-116.06
1622094359436,711029,,0,-113.88
1622094359436,711250,,0,-111.06
1622094360333,711473,,0,-108.75
1622094360333,711694,,0,-107.87
1622094360554,711915,,0,-107.56
1622094360554,712136,,0,-108.25
1622094360554,712357,,0,-109.31
1622094360855,712577,,0,-110.88
1622094360855,712798,,0,-112.75
1622094361339,713020,,0,-114.75
1622094361339,713241,,0,-116.25
1622094361847,713463,,0,-117.13
1622094361847,713684,,0,-118.56
1622094361847,713905,,0,-120.69
1622094362389,714126,,0,-121.69
1622094362389,714347,,0,-122.94
1622094362900,714568,,0,-124
1622094362900,714790,,0,-125.06
1622094363415,715012,,0,-125.81
1622094363415,715233,,0,-126.56
1622094364137,715455,,0,-127.44
1622094364137,715676,,0,-128.44
1622094364137,715896,,0,-129.31
1622094364350,716118,,0,-130.06
1622094364350,716339,,0,-130.56
1622094365267,716560,,0,-131.06
1622094365267,716781,,0,-131.63
1622094365883,717002,,0,-132.06
1622094365883,717223,,0,-132.5
1622094365892,717445,,0,-133.63
1622094365892,717666,,0,-133.75
1622094365892,717887,,0,-134.5
1622094366394,718107,,0,-135
1622094366394,718328,,0,-135.81
1622094367273,718548,,0,-136.44
1622094367273,718769,,0,-136.75
1622094369173,718990,,0,-137.44
1622094369173,719211,,0,-138.44
1622094369173,719432,,0,-139.12
1622094371258,719654,,0,-139.94
1622094371258,719875,,0,-140.06
1622094374464,720096,,0,-140.88
1622094374464,720317,,0,-141.5
1622094376361,720538,,0,-141.94
1622094376361,720759,,0,-142.31
1622094378010,720980,,0,-143.31
1622094378010,721201,,0,-144
1622094378010,721422,,0,-144.75
1622094378571,722086,,0,-145.06
1622094378571,722307,,0,-145.06
1622094380592,725180,,0,-153.87
1622094380592,725401,,0,-154.69
1622094380607,725622,,0,-155.5
1622094380607,725843,,0,-155.56
1622094381002,726064,,0,-155.5
1622094381002,726285,,0,-155.19
1622094381277,726507,,0,-154.81
1622094381277,726729,,0,-154.44
1622094381277,726950,,0,-154.31
1622094381409,727171,,0,-154.19
1622094381409,727392,,0,-154.25
1622094381615,727614,,0,-154.87
1622094381615,727835,,0,-155.56
1622094381653,728498,,0,-157.81
1622094381653,728719,,0,-158.56
1622094381653,728940,,0,-159
1622094381658,729160,,0,-159.63
1622094381658,729381,,0,-160.31
1622094381673,729602,,0,-161.12
1622094381673,729823,,0,-161.69
1622094381693,730707,,0,-164.44
1622094381693,730929,,0,-164.88
1622094381704,731151,,0,-165.44
1622094381704,731372,,0,-166.31
1622094381738,731594,,0,-167
1622094381738,731815,,0,-167.56
1622094381740,732036,,0,-168
1622094381740,732257,,0,-168.62
1622094381740,732478,,0,-169.31
1622094381754,732700,,0,-169.81
1622094381754,732921,,0,-170.44
1622094381757,733143,,0,-170.87
1622094381757,733364,,0,-172
1622094381939,733586,,0,-171.69
1622094381939,733807,,0,-171.13
1622094382442,734029,,0,-170.94
1622094382442,734250,,0,-171.19
1622094382442,734470,,0,-171.94
1622094383150,734690,,0,-172.31
1622094383150,734911,,0,-172.75
1622094383673,735132,,0,-173.31
1622094383673,735353,,0,-173.87
1622094384593,735574,,0,-174.31
1622094384593,735795,,0,-174.75
1622094384593,736016,,0,-175.12
1622094384822,736237,,0,-175.56
1622094384822,736458,,0,-176.19
1622094385587,736679,,0,-176.19
1622094385587,736900,,0,-176.56
1622094386016,737122,,0,-176.75
1622094386016,737343,,0,-177.31
1622094386086,737565,,0,-177.87
1622094386086,737786,,0,-178.12
1622094386086,738007,,0,-178.75
1622094386469,738229,,0,-179.25
1622094386469,738450,,0,-179.81
1622094387174,738672,,0,-179.94
1622094387174,738893,,0,-180.31
1622094387468,739114,,0,-180.63
1622094387468,739335,,0,-181.12
1622094388091,739557,,0,-181.69
1622094388091,739778,,0,-182.06
1622094388091,739999,,0,-182.44
1622094388509,740219,,0,-183
1622094388509,740440,,0,-183.75
1622094389098,740662,,0,-184.19
1622094389098,740883,,0,-184.69
1622094389476,741104,,0,-185.06
1622094389476,741325,,0,-185.69
1622094389476,741546,,0,-186.44
1622094390335,741767,,0,-186.75
1622094390335,741988,,0,-187.44
1622094390517,742210,,0,-187.94
1622094390517,742431,,0,-188.69
1622094391009,742652,,0,-189
1622094391009,742873,,0,-189.62
1622094391689,743095,,0,-190.19
1622094391689,743316,,0,-190.69
1622094391689,743537,,0,-191.31
1622094391997,743759,,0,-191.75
1622094391997,743980,,0,-192.25
1622094392595,744201,,0,-192.62
1622094392595,744422,,0,-193.37
1622094393341,744643,,0,-193.69
1622094393341,744863,,0,-194.19
1622094393543,745085,,0,-194.75
1622094393543,745306,,0,-195.5
1622094393543,745527,,0,-195.69
1622094394000,745747,,0,-196.12
1622094394000,745968,,0,-196.5
1622094394617,746190,,0,-196.94
1622094394617,746411,,0,-197
1622094396525,746633,,0,-197.31
1622094396525,746854,,0,-197.44
1622094396525,747075,,0,-197.75
1622094398775,747297,,0,-198.13
1622094398775,747518,,0,-198.38
1622094400975,747739,,0,-198.81
1622094400975,747960,,0,-199.31
1622094401422,748182,,0,-199.87
1622094401422,748403,,0,-200.19
1622094401818,748625,,0,-200.44
1622094401818,748846,,0,-200.94
1622094401818,749067,,0,-201.31
1622094402217,749289,,0,-201.69
1622094402217,749510,,0,-201.81
1622094402476,749731,,0,-202.13
1622094402476,749952,,0,-202.5
1622094402718,750175,,0,-202.94
1622094402718,750396,,0,-203.31
1622094404721,753272,,0,-207.62
1622094404721,753493,,0,-208.06
1622094405112,753715,,0,-208.25
1622094405112,753936,,0,-208.63
1622094405573,754157,,0,-209
1622094405573,754379,,0,-209.25
1622094405573,754600,,0,-209.62
1622094406385,754821,,0,-209.87
1622094406385,755042,,0,-210.19
1622094407726,755707,,0,-210.38
1622094407726,755928,,0,-210.75
1622094409531,757256,,0,-212.25
1622094409531,757477,,0,-212.56
1622094409831,757698,,0,-212.88
1622094409831,757919,,0,-213.44
1622094409831,758140,,0,-213.56
1622094410212,758361,,0,-213.94
1622094410212,758582,,0,-214.25
1622094410521,758803,,0,-214.81
1622094410521,759024,,0,-215.12
1622094410643,759245,,0,-215.37
1622094410643,759466,,0,-215.75
