localTime,remoteTime,label,eda,eda_filtered
1622094333811,715769,,0,-350.75
1622094333811,715991,,0,-351.37
1622094334553,716214,,0,-351.69
1622094334553,716435,,0,-352.44
1622094334553,716656,,0,-352.75
1622094334950,716878,,0,-352.94
1622094334950,717100,,0,-353.25
1622094335358,717323,,0,-353.25
1622094335358,717545,,0,-353.19
1622094335893,717767,,0,-353.19
1622094335893,717988,,0,-353.19
1622094336466,718211,,0,-353.31
1622094336466,718432,,0,-353.44
1622094336466,718654,,0,-353.62
1622094337007,718877,,0,-353.94
1622094337007,719099,,0,-354.38
1622094338132,719320,,0,-354.69
1622094338132,719542,,0,-355.06
1622094338543,719765,,0,-355.31
1622094338543,719987,,0,-355.06
1622094339469,720210,,0,-354.69
1622094339469,720431,,0,-353.75
1622094339469,720652,,0,-352.31
1622094339489,720873,,0,-350.25
1622094339489,721095,,0,-349.12
1622094340086,721317,,0,-349.19
1622094340086,721539,,0,-349.94
1622094341588,721761,,0,-350.19
1622094341588,721983,,0,-350.44
1622094341588,722204,,0,-350.5
1622094344707,722426,,0,-350.5
1622094344707,722648,,0,-349.44
1622094347253,722871,,0,-350
1622094347253,723093,,0,-350.87
1622094348974,723760,,0,-352.56
1622094348974,723981,,0,-353
1622094348974,724202,,0,-353.5
1622094349282,724424,,0,-353.37
1622094349282,724645,,0,-353.37
1622094350465,725311,,0,-353.31
1622094350465,725533,,0,-353.31
1622094350891,725754,,0,-353.69
1622094350891,725975,,0,-353.69
1622094350891,726197,,0,-353.75
1622094351821,726863,,0,-353.94
1622094351821,727085,,0,-354.75
1622094351902,727306,,0,-355
1622094351902,727528,,0,-355.75
1622094351902,727750,,0,-356
1622094352745,728861,,0,-357.94
1622094352745,729082,,0,-358.38
1622094352851,729304,,0,-358.19
1622094352851,729526,,0,-358.38
1622094352851,729748,,0,-358.31
1622094352923,729970,,0,-358.31
1622094352923,730192,,0,-358.56
1622094353525,730415,,0,-358.63
1622094353525,730636,,0,-358.69
1622094354399,731301,,0,-359.62
1622094354399,731522,,0,-359.75
1622094354399,731744,,0,-359.81
1622094354411,731965,,0,-360.19
1622094354411,732186,,0,-360.44
1622094354420,732408,,0,-360.75
1622094354420,732630,,0,-360.5
1622094354427,732852,,0,-360.63
1622094354427,733074,,0,-360.56
1622094354427,733296,,0,-361.06
1622094354451,733961,,0,-362.94
1622094354451,734183,,0,-363.56
1622094354453,734405,,0,-364.06
1622094354453,734627,,0,-364.56
1622094354457,734850,,0,-364.12
1622094354457,735071,,0,-364.5
1622094354457,735293,,0,-364.88
1622094354491,736405,,0,-368.06
1622094354491,736626,,0,-368.5
1622094354990,736847,,0,-368.88
1622094354990,737068,,0,-369.62
1622094354990,737290,,0,-369.75
1622094355508,737511,,0,-370.44
1622094355508,737732,,0,-370.75
1622094355998,737954,,0,-371.5
1622094355998,738176,,0,-371.81
1622094356502,738399,,0,-371.94
1622094356502,738621,,0,-372.19
1622094356502,738843,,0,-371.81
1622094357558,739065,,0,-371.25
1622094357558,739286,,0,-370.06
1622094358078,739507,,0,-369.06
1622094358078,739728,,0,-368.75
1622094358085,739950,,0,-368.94
1622094358085,740172,,0,-369.06
1622094358511,740394,,0,-369
1622094358511,740615,,0,-368.88
1622094358511,740836,,0,-369.13
1622094359100,741058,,0,-369.31
1622094359100,741280,,0,-369.56
1622094360037,741501,,0,-369.5
1622094360037,741722,,0,-369.75
1622094360546,741944,,0,-369.37
1622094360546,742166,,0,-369.56
1622094360557,742387,,0,-369.44
1622094360557,742608,,0,-370
1622094360557,742830,,0,-370.37
1622094361032,743051,,0,-370.37
1622094361032,743272,,0,-371.06
1622094361572,743495,,0,-371.13
1622094361572,743716,,0,-371.69
1622094362085,743938,,0,-372.31
1622094362085,744160,,0,-372.63
1622094362085,744381,,0,-372.88
1622094362599,744603,,0,-373.06
1622094362599,744824,,0,-373.56
1622094363314,745046,,0,-373.75
1622094363314,745268,,0,-374.25
1622094363622,745489,,0,-374.62
1622094363622,745711,,0,-374.69
1622094364145,745933,,0,-375.13
1622094364145,746154,,0,-375.56
1622094364145,746375,,0,-375.81
1622094364556,746597,,0,-376.25
1622094364556,746819,,0,-376.44
1622094365546,747041,,0,-376.5
1622094365546,747262,,0,-376.81
1622094365889,747485,,0,-377
1622094365889,747706,,0,-377.06
1622094366091,747929,,0,-377.31
1622094366091,748150,,0,-377.56
1622094366091,748372,,0,-377.87
1622094366810,748592,,0,-378.25
1622094366810,748813,,0,-378.56
1622094368040,749035,,0,-378.69
1622094368040,749257,,0,-379.13
1622094369958,749479,,0,-379.5
1622094369958,749701,,0,-379.56
1622094369958,749923,,0,-379.87
1622094372365,750144,,0,-380.06
1622094372365,750366,,0,-380.31
1622094375238,750588,,0,-380.75
1622094375238,750810,,0,-380.81
1622094377207,751031,,0,-381.25
1622094377207,751253,,0,-381.5
1622094378373,752140,,0,-382.37
1622094378373,752362,,0,-382.81
1622094378889,753028,,0,-383.06
1622094378889,753250,,0,-383.56
1622094380068,754578,,0,-384.5
1622094380068,754800,,0,-384.94
1622094380382,755022,,0,-385.13
1622094380382,755244,,0,-385.25
1622094380382,755465,,0,-385.19
1622094380598,755686,,0,-385.19
1622094380598,755907,,0,-385.63
1622094380776,756128,,0,-385.38
1622094380776,756348,,0,-385.31
1622094381354,757013,,0,-385.5
1622094381354,757234,,0,-385.88
1622094381354,757456,,0,-385.81
1622094381522,757678,,0,-386
1622094381522,757900,,0,-386.06
1622094381623,758122,,0,-386.25
1622094381623,758344,,0,-386.5
1622094381638,758566,,0,-386.56
1622094381638,758788,,0,-386.69
1622094381672,759673,,0,-387.06
1622094381672,759895,,0,-387.12
1622094381674,760117,,0,-387.06
1622094381674,760339,,0,-387.38
1622094381689,760562,,0,-387.56
1622094381689,760784,,0,-387.56
1622094381689,761006,,0,-388.06
1622094381721,761671,,0,-388.69
1622094381721,761893,,0,-388.94
1622094381739,762116,,0,-389
1622094381739,762338,,0,-389.44
1622094381756,763225,,0,-390.38
1622094381756,763447,,0,-390.38
1622094381773,763670,,0,-390.5
1622094381773,763892,,0,-390.69
1622094382191,764114,,0,-390.69
1622094382191,764334,,0,-391
1622094382861,764557,,0,-390.94
1622094382861,764778,,0,-391.19
1622094382861,765000,,0,-391.25
1622094383479,765221,,0,-391.25
1622094383479,765443,,0,-391.63
1622094383952,765666,,0,-391.56
1622094383952,765888,,0,-391.94
1622094384820,766111,,0,-392.25
1622094384820,766333,,0,-392.37
1622094384820,766555,,0,-392.69
1622094384923,766776,,0,-393
1622094384923,766998,,0,-393.25
1622094385948,767220,,0,-393.19
1622094385948,767441,,0,-393.25
1622094386030,767663,,0,-393.69
1622094386030,767885,,0,-394.06
1622094386227,768108,,0,-393.63
1622094386227,768329,,0,-393.5
1622094386227,768551,,0,-393.88
1622094386733,768773,,0,-394
1622094386733,768995,,0,-394.56
1622094387239,769217,,0,-394.81
1622094387239,769439,,0,-395.06
1622094387759,769660,,0,-395.12
1622094387759,769882,,0,-395.37
1622094388303,770104,,0,-395.94
1622094388303,770325,,0,-395.88
1622094388303,770547,,0,-395.81
1622094389095,770768,,0,-395.63
1622094389095,770989,,0,-395.37
1622094389431,771211,,0,-395.88
1622094389431,771433,,0,-396.12
1622094389987,771654,,0,-396.25
1622094389987,771875,,0,-396.31
1622094389987,772097,,0,-396.31
1622094390458,772319,,0,-396.94
1622094390458,772541,,0,-396.75
1622094390762,772763,,0,-397
1622094390762,772985,,0,-396.94
1622094391277,773208,,0,-396.94
1622094391277,773430,,0,-397.31
1622094391889,773653,,0,-397.81
1622094391889,773874,,0,-398.06
1622094391889,774096,,0,-398.31
1622094392307,774318,,0,-398.19
1622094392307,774540,,0,-398.44
1622094393130,774762,,0,-398.38
1622094393130,774984,,0,-399
1622094393432,775207,,0,-399.06
1622094393432,775428,,0,-399.19
1622094393906,775651,,0,-399.25
1622094393906,775873,,0,-399.5
1622094393906,776095,,0,-399.75
1622094394298,776316,,0,-399.56
1622094394298,776538,,0,-399.44
1622094395203,776760,,0,-399.56
1622094395203,776982,,0,-399.81
1622094397608,777203,,0,-399.94
1622094397608,777425,,0,-400.06
1622094397608,777647,,0,-399.75
1622094399942,777869,,0,-399.94
1622094399942,778091,,0,-399.75
1622094401345,778313,,0,-399.62
1622094401345,778535,,0,-399.25
1622094401692,778757,,0,-398.56
1622094401692,778979,,0,-398.5
1622094402116,779202,,0,-398.31
1622094402116,779423,,0,-398.19
1622094402116,779645,,0,-397.75
1622094402422,779867,,0,-397.69
1622094402422,780089,,0,-397.31
1622094402627,780310,,0,-396.75
1622094402627,780532,,0,-396.31
1622094402990,780754,,0,-396.12
1622094402990,780976,,0,-395.88
1622094405327,784301,,0,-391.63
1622094405327,784523,,0,-391.81
1622094406225,784745,,0,-391.94
1622094406225,784966,,0,-392.19
1622094406225,785188,,0,-392.31
1622094406931,785410,,0,-392.5
1622094406931,785632,,0,-392.56
1622094407427,785854,,0,-392.75
1622094407427,786076,,0,-392.81
1622094408846,786744,,0,-393.44
1622094408846,786964,,0,-393.63
1622094408846,787186,,0,-393.69
1622094409935,788295,,0,-394.62
1622094409935,788517,,0,-394.81
1622094409935,788739,,0,-395
1622094410431,788960,,0,-395.37
1622094410431,789182,,0,-395.44
1622094410596,789404,,0,-395.5
1622094410596,789626,,0,-395.56
1622094410733,789847,,0,-395.81
1622094410733,790069,,0,-396
1622094410889,790290,,0,-396.06
1622094410889,790511,,0,-396.06
1622094410889,790732,,0,-396.19
1622094410944,790954,,0,-396
1622094410944,791176,,0,-396.37
1622094410960,791398,,0,-396.19
1622094410960,791620,,0,-396.56
1622094410979,791842,,0,-396.63
1622094410979,792064,,0,-396.87
1622094411004,792286,,0,-397.06
1622094411004,792507,,0,-397.37
1622094411004,792729,,0,-397.56
1622094411026,792950,,0,-397.19
1622094411026,793172,,0,-397.31
1622094411434,793393,,0,-396.81
1622094411434,793614,,0,-397.31
1622094412202,793836,,0,-397.69
1622094412202,794058,,0,-398
1622094412202,794280,,0,-398.19
1622094412765,794502,,0,-398.25
1622094412765,794723,,0,-398.5
1622094413380,794945,,0,-398.44
1622094413380,795166,,0,-398.75
1622094413810,795388,,0,-398.69
1622094413810,795609,,0,-398.94
1622094414015,795830,,0,-398.81
1622094414015,796052,,0,-399.19
1622094414015,796273,,0,-398.94
1622094414639,796494,,0,-399.06
1622094414639,796715,,0,-399.19
1622094415636,796936,,0,-399.62
1622094415636,797158,,0,-399.81
1622094415671,797379,,0,-400.06
1622094415671,797601,,0,-400
1622094416157,797823,,0,-400.19
1622094416157,798044,,0,-400.62
1622094416157,798265,,0,-400.69
1622094416661,798486,,0,-400.87
1622094416661,798708,,0,-401.06
1622094417076,798929,,0,-401.13
1622094417076,799150,,0,-401.13
1622094417821,799372,,0,-401.19
1622094417821,799593,,0,-401.44
1622094417821,799815,,0,-401.44
1622094418147,800036,,0,-401.44
1622094418147,800258,,0,-401
1622094418478,800480,,0,-400.94
1622094418478,800702,,0,-400.87
1622094418986,800924,,0,-400.62
1622094418986,801146,,0,-400.87
1622094419550,801368,,0,-400.62
1622094419550,801590,,0,-400.62
1622094419550,801812,,0,-400.69
1622094420843,802033,,0,-400.81
1622094420843,802255,,0,-400.81
1622094424461,802477,,0,-400.56
1622094424461,802699,,0,-400.25
1622094426690,803364,,0,-399.88
1622094426690,803585,,0,-400
1622094426690,803807,,0,-399.94
1622094427053,804028,,0,-399.94
1622094427053,804250,,0,-399.94
1622094427246,804472,,0,-399.88
1622094427246,804694,,0,-400.25
1622094427967,805582,,0,-400.81
1622094427967,805803,,0,-400.94
1622094428173,806025,,0,-400.87
1622094428173,806247,,0,-401.06
1622094429181,807579,,0,-399.94
1622094429181,807801,,0,-399.62
1622094429406,808023,,0,-399.31
1622094429406,808245,,0,-398.87
1622094430114,808467,,0,-398.75
1622094430114,808689,,0,-398.56
1622094430474,808911,,0,-398.44
1622094430474,809132,,0,-397.63
1622094430474,809353,,0,-396.69
1622094433940,812014,,0,-371.81
1622094433940,812236,,0,-371
1622094434444,812459,,0,-370.06
1622094434444,812680,,0,-369.25
1622094434444,812902,,0,-369.13
1622094435380,813123,,0,-368.5
1622094435380,813345,,0,-368.31
1622094435535,813568,,0,-367.37
1622094435535,813788,,0,-366.81
1622094435596,814011,,0,-366.5
1622094435596,814233,,0,-366.38
1622094435618,814454,,0,-366.12
1622094435618,814675,,0,-366.12
1622094435618,814897,,0,-366.06
1622094435636,815118,,0,-365.87
1622094435636,815340,,0,-365.94
1622094435640,815562,,0,-366.12
1622094435640,815783,,0,-366.38
1622094435669,816005,,0,-366.69
1622094435669,816227,,0,-367
1622094435669,816449,,0,-367.25
1622094435703,816670,,0,-367.13
1622094435703,816892,,0,-367.19
1622094435720,817113,,0,-367.31
1622094435720,817334,,0,-368
1622094435738,817557,,0,-367.87
1622094435738,817779,,0,-367.94
1622094436123,818001,,0,-368
1622094436123,818223,,0,-368.31
1622094436123,818444,,0,-368.56
1622094436627,818666,,0,-369
1622094436627,818888,,0,-369.25
1622094437131,819110,,0,-369.62
1622094437131,819332,,0,-370
1622094437646,819555,,0,-370.25
1622094437646,819777,,0,-370.37
1622094438161,820000,,0,-370.63
1622094438161,820221,,0,-371
1622094438161,820443,,0,-371.25
1622094438663,820664,,0,-371.62
1622094438663,820886,,0,-372
1622094439170,821109,,0,-372.69
1622094439170,821331,,0,-372.94
1622094439686,821552,,0,-373.25
1622094439686,821774,,0,-373.94
1622094439686,821996,,0,-374.12
1622094440210,822217,,0,-374.19
1622094440210,822439,,0,-374.81
1622094440663,822661,,0,-375
1622094440663,822883,,0,-375.13
1622094441166,823105,,0,-375.38
1622094441166,823327,,0,-375.81
1622094441668,823549,,0,-375.5
1622094441668,823771,,0,-376.06
1622094441668,823993,,0,-375.75
1622094442173,824215,,0,-375.81
1622094442173,824436,,0,-376
1622094442680,824659,,0,-376.12
1622094442680,824881,,0,-376.31
1622094443972,825104,,0,-376.62
1622094443972,825326,,0,-376.88
1622094446263,825549,,0,-377.06
1622094446263,825770,,0,-377.62
1622094446263,825992,,0,-377.81
1622094447088,826213,,0,-378
1622094447088,826435,,0,-378.19
1622094447608,827765,,0,-377.62
1622094447608,827987,,0,-377.44
1622094447637,828652,,0,-377.19
1622094447637,828873,,0,-377.25
1622094448017,829094,,0,-377.31
1622094448017,829315,,0,-377.75
1622094448017,829537,,0,-377.87
1622094448235,829760,,0,-378.37
1622094448235,829982,,0,-378.75
1622094448245,830204,,0,-379
1622094448245,830425,,0,-379.38
1622094450509,830647,,0,-379.44
