localTime,remoteTime,label,bvp,signalOK
1620715923370,2223727,,1728,1
1620715923370,2223747,,1710,1
1620715923370,2223767,,1717,1
1620715923370,2223788,,1762,1
1620715923370,2223808,,1792,1
1620715923370,2223828,,1792,1
1620715923370,2223848,,1792,1
1620715923370,2223868,,1788,1
1620715923370,2223888,,1787,1
1620715923370,2223908,,1776,1
1620715923370,2223928,,1743,1
1620715923370,2223948,,1726,1
1620715923370,2223968,,1719,1
1620715923370,2223988,,1708,1
1620715923370,2224009,,1726,1
1620715923370,2224029,,1717,1
1620715923370,2224049,,1739,1
1620715923370,2224069,,1749,1
1620715923370,2224089,,1734,1
1620715923873,2224109,,1781,1
1620715923873,2224129,,1835,1
1620715923873,2224149,,1865,1
1620715923873,2224169,,1775,1
1620715923873,2224189,,1630,0
1620715923873,2224209,,1596,0
1620715923873,2224230,,1544,0
1620715923873,2224250,,1500,0
1620715923873,2224270,,1451,0
1620715923873,2224290,,1387,0
1620715923873,2224310,,1391,0
1620715923873,2224330,,1356,0
1620715923873,2224350,,1370,0
1620715923873,2224370,,1425,0
1620715923873,2224390,,1501,0
1620715923873,2224410,,1627,0
1620715923873,2224430,,1680,0
1620715923873,2224451,,1710,0
1620715923873,2224471,,1713,0
1620715923873,2224491,,1711,0
1620715923873,2224511,,1754,0
1620715923873,2224531,,1764,0
1620715923873,2224551,,1780,0
1620715923873,2224571,,1810,0
1620715923873,2224591,,1872,0
1620715924377,2224611,,1972,0
1620715924377,2224631,,2192,0
1620715924377,2224651,,2416,0
1620715924377,2224672,,2751,0
1620715924377,2224692,,3184,0
1620715924377,2224712,,3664,0
1620715924377,2224732,,3797,0
1620715924377,2224752,,3829,0
1620715924377,2224772,,3847,0
1620715924377,2224792,,3399,0
1620715924377,2224812,,2741,0
1620715924377,2224832,,1893,0
1620715924377,2224853,,1091,0
1620715924377,2224873,,530,0
1620715924377,2224894,,334,0
1620715924377,2224914,,438,0
1620715924377,2224934,,723,0
1620715924377,2224954,,1040,0
1620715924377,2224974,,1323,0
1620715924377,2224994,,1546,0
1620715924377,2225014,,1664,0
1620715924377,2225034,,1776,0
1620715924377,2225054,,1782,0
1620715924377,2225074,,1795,0
1620715924377,2225094,,1813,0
1620715924875,2225114,,1842,0
1620715924875,2225134,,1937,0
1620715924875,2225154,,2006,0
1620715924875,2225174,,1973,0
1620715924875,2225194,,1895,0
1620715924875,2225214,,1835,0
1620715924875,2225234,,1869,0
1620715924875,2225254,,1905,0
1620715924875,2225274,,2004,0
1620715924875,2225294,,2160,0
1620715924875,2225314,,2303,0
1620715924875,2225334,,2475,0
1620715924875,2225354,,2448,0
1620715924875,2225374,,2320,0
1620715924875,2225394,,2159,0
1620715924875,2225414,,1975,0
1620715924875,2225434,,1840,0
1620715924875,2225454,,1715,0
1620715924875,2225474,,1663,0
1620715924875,2225494,,1671,0
1620715924875,2225514,,1712,0
1620715924875,2225534,,1800,0
1620715924875,2225555,,1936,0
1620715924875,2225575,,2247,0
1620715924875,2225595,,2592,0
1620715925380,2225615,,2597,1
1620715925380,2225635,,2160,1
