localTime,remoteTime,label,bvp,signalOK
1620713812580,166066,,0,0
1620713812580,166086,,0,0
1620713812580,166106,,0,0
1620713812580,166126,,0,0
1620713812580,166146,,0,0
1620713812580,166166,,0,0
1620713812580,166186,,0,0
1620713812580,166206,,0,0
1620713812580,166226,,0,0
1620713812580,166247,,0,0
1620713812580,166267,,0,0
1620713812580,166287,,0,0
1620713812580,166307,,0,0
1620713812580,166327,,0,0
1620713812580,166347,,0,0
1620713812580,166367,,0,0
1620713812580,166387,,0,0
1620713812580,166407,,0,0
1620713812580,166427,,0,0
1620713812580,166447,,0,0
1620713812580,166468,,0,0
1620713812580,166488,,0,0
1620713812580,166508,,0,0
1620713812580,166528,,0,0
1620713812580,166548,,0,0
1620713813080,166568,,0,0
1620713813080,166588,,0,0
1620713813080,166608,,0,0
1620713813080,166628,,0,0
1620713813080,166648,,0,0
1620713813080,166668,,0,0
1620713813080,166689,,0,0
1620713813080,166709,,0,0
1620713813080,166729,,0,0
1620713813080,166749,,0,0
1620713813080,166769,,0,0
1620713813080,166789,,0,0
1620713813080,166809,,0,0
1620713813080,166829,,0,0
1620713813080,166849,,0,0
1620713813080,166869,,0,0
1620713813080,166889,,0,0
1620713813080,166910,,0,0
1620713813080,166930,,0,0
1620713813080,166950,,0,0
1620713813080,166970,,0,0
1620713813080,166990,,0,0
1620713813080,167010,,0,0
1620713813080,167030,,0,0
1620713813080,167050,,0,0
1620713813584,167071,,0,0
1620713813584,167091,,0,0
1620713813584,167111,,0,0
1620713813584,167132,,0,0
1620713813584,167152,,0,0
1620713813584,167172,,0,0
1620713813584,167192,,0,0
1620713813584,167212,,0,0
1620713813584,167232,,0,0
1620713813584,167252,,0,0
1620713813584,167272,,0,0
1620713813584,167292,,0,0
1620713813584,167312,,0,0
1620713813584,167332,,0,0
1620713813584,167353,,0,0
1620713813584,167373,,0,0
1620713813584,167393,,0,0
1620713813584,167413,,0,0
1620713813584,167433,,0,0
1620713813584,167453,,0,0
1620713813584,167473,,0,0
1620713813584,167493,,0,0
1620713813584,167513,,0,0
1620713813584,167533,,0,0
1620713813584,167553,,0,0
1620713814085,167573,,0,0
1620713814085,167593,,0,0
1620713814085,167613,,0,0
1620713814085,167633,,0,0
1620713814085,167653,,0,0
1620713814085,167673,,0,0
1620713814085,167693,,0,0
1620713814085,167713,,0,0
1620713814085,167733,,0,0
1620713814085,167753,,0,0
1620713814085,167773,,0,0
1620713814085,167794,,0,0
1620713814085,167814,,0,0
1620713814085,167834,,0,0
1620713814085,167854,,0,0
1620713814085,167874,,0,0
1620713814085,167894,,0,0
1620713814085,167914,,0,0
1620713814085,167934,,0,0
1620713814085,167954,,0,0
1620713814085,167974,,0,0
1620713814085,167994,,0,0
1620713814085,168015,,0,0
1620713814085,168035,,0,0
1620713814085,168055,,0,0
1620713814585,168075,,0,0
1620713814585,168095,,0,0
1620713814585,168115,,0,0
1620713814585,168135,,0,0
1620713814585,168155,,0,0
1620713814585,168175,,0,0
1620713814585,168195,,0,0
1620713814585,168215,,0,0
1620713814585,168236,,0,0
1620713814585,168256,,0,0
1620713814585,168276,,0,0
1620713814585,168296,,0,0
1620713814585,168316,,0,0
1620713814585,168336,,0,0
1620713814585,168356,,0,0
1620713814585,168376,,0,0
1620713814585,168396,,0,0
1620713814585,168416,,0,0
1620713814585,168436,,0,0
1620713814585,168457,,0,0
1620713814585,168477,,0,0
1620713814585,168497,,0,0
1620713814585,168517,,0,0
1620713814585,168537,,0,0
1620713814585,168557,,0,0
1620713815087,168577,,0,0
1620713815087,168597,,0,0
1620713815087,168617,,0,0
1620713815087,168637,,0,0
1620713815087,168657,,0,0
1620713815087,168678,,0,0
1620713815087,168698,,0,0
1620713815087,168718,,0,0
1620713815087,168738,,0,0
1620713815087,168758,,0,0
1620713815087,168778,,0,0
1620713815087,168798,,0,0
1620713815087,168818,,0,0
1620713815087,168838,,0,0
1620713815087,168858,,0,0
1620713815087,168878,,0,0
1620713815087,168899,,0,0
1620713815087,168919,,0,0
1620713815087,168939,,0,0
1620713815087,168959,,0,0
1620713815087,168979,,0,0
1620713815087,168999,,0,0
1620713815087,169019,,0,0
1620713815087,169039,,0,0
1620713815087,169059,,0,0
1620713815591,169080,,0,0
1620713815591,169100,,0,0
1620713815591,169121,,0,0
1620713815591,169141,,0,0
1620713815591,169161,,0,0
1620713815591,169181,,0,0
1620713815591,169201,,0,0
1620713815591,169221,,0,0
1620713815591,169241,,0,0
1620713815591,169261,,0,0
1620713815591,169281,,0,0
1620713815591,169301,,0,0
1620713815591,169321,,0,0
1620713815591,169342,,0,0
1620713815591,169362,,0,0
1620713815591,169382,,0,0
1620713815591,169402,,0,0
