localTime,remoteTime,label,eda,eda_filtered
1620713774348,146897,,3546,3544.38
1620713774348,147117,,3552,3547
1620713774348,147337,,3550,3549.12
1620713774843,147558,,3555,3549.9
1620713774843,147778,,3552,3552.03
1620713775346,147999,,3558,3552.61
1620713775346,148219,,3554,3554.76
1620713775846,148439,,3557,3555.38
1620713775846,148660,,3561,3558.27
1620713776346,148880,,3555,3559.06
1620713776346,149100,,3563,3562.43
1620713776346,149320,,3567,3563.4
1620713776846,149540,,3569,3564.91
1620713776846,149760,,3568,3565.92
1620713777346,149980,,3568,3567.58
1620713777346,150201,,3569,3568.22
1620713777848,150421,,3578,3570.29
1620713777848,150641,,3619,3582.41
1620713778347,150861,,3693,3616.41
1620713778347,151081,,3727,3665.03
1620713778347,151301,,3643,3663.85
1620713778847,151521,,3645,3656.2
1620713778847,151741,,3654,3654.15
1620713779346,151961,,3652,3653.07
1620713779346,152181,,3650,3652.12
1620713779849,152401,,3648,3651.99
1620713779849,152622,,3651,3651.22
1620713779849,152842,,3653,3652.46
1620713780348,153063,,3653,3652.12
1620713780348,153283,,3655,3651.74
1620713780849,153503,,3650,3651.22
1620713780849,153723,,3658,3652.45
1620713781354,153943,,3650,3653
1620713781354,154163,,3649,3652.41
1620713781850,154383,,3632,3644.87
1620713781850,154604,,3664,3645.3
1620713781850,154824,,3661,3653.44
1620713782350,155044,,3650,3653.25
1620713782350,155264,,3663,3655.23
1620713782848,155484,,3657,3656.09
1620713782848,155704,,3664,3657.96
1620713783352,155925,,3664,3660.08
1620713783352,156145,,3667,3661.21
1620713783853,156365,,3666,3664.05
1620713783853,156585,,3671,3666.07
1620713783853,156805,,3670,3668.28
1620713784350,157025,,3649,3661.7
1620713784350,157245,,3667,3661.1
1620713784884,157465,,3664,3662.47
1620713784884,157685,,3677,3666.36
1620713785352,157906,,3661,3664.91
1620713785352,158126,,3670,3664.94
1620713785352,158346,,3668,3668.38
1620713785855,158566,,3680,3670.03
1620713785855,158786,,3664,3671.13
1620713786354,159006,,3674,3672.15
1620713786354,159226,,3682,3676.91
1620713786854,159446,,3685,3679
1620713786854,159666,,3669,3677.02
1620713787356,159886,,3679,3676.37
1620713787356,160106,,3678,3677.16
1620713787356,160326,,3678,3678.42
1620713787851,160546,,3697,3680.45
1620713787851,160766,,3694,3686.55
1620713788353,160986,,3693,3685.55
1620713788353,161206,,3691,3689.38
1620713788857,161426,,3698,3690.57
1620713788857,161646,,3678,3689.82
1620713789351,161866,,3687,3689.46
1620713789351,162086,,3693,3691.69
1620713789351,162306,,3696,3693.17
1620713789855,162526,,3703,3695.18
1620713789855,162746,,3703,3698.89
1620713790353,162966,,3710,3701.83
1620713790353,163186,,3818,3727.16
1620713790852,163406,,3728,3753.9
1620713790852,163626,,3717,3739.85
1620713790852,163846,,3711,3726.63
1620713791351,164066,,3691,3716.67
1620713791351,164286,,3696,3703.51
1620713791854,164506,,3696,3696.91
1620713791854,164726,,3694,3697.84
1620713792351,164946,,3683,3693.04
1620713792351,165166,,3693,3692.9
1620713792854,165386,,3685,3691.5
1620713792854,165606,,3701,3692.74
1620713792854,165826,,3695,3693.33
1620713793353,166047,,3687,3692.72
1620713793353,166267,,3696,3693.91
1620713793854,166488,,3695,3694.38
1620713793854,166708,,3695,3695.21
1620713794358,166929,,3699,3695.23
1620713794358,167150,,3703,3695.81
1620713794854,167370,,3693,3697.03
1620713794854,167590,,3699,3697.57
1620713794854,167810,,3696,3700.18
1620713795357,168031,,3702,3699.6
1620713795357,168251,,3706,3701.36
