localTime,remoteTime,label,eda,eda_filtered
1653722651567,-1188287848,night1,-3129,-3129
1653722651567,-1188387848,night1,-3125,-3125
1653722651567,-1188487848,night1,-3121,-3121
1653722651567,-1188587848,night1,-3126,-3126
1653722651567,-1188687848,night1,-3125,-3125
1653722652078,-1187787848,night1,-3125,-3125
1653722652078,-1187887848,night1,-3126,-3126
1653722652078,-1187987848,night1,-3128,-3128
1653722652078,-1188087848,night1,-3131,-3131
1653722652078,-1188187848,night1,-3135,-3135
1653722652546,-1187287839,night1,-3137,-3137
1653722652546,-1187387839,night1,-3137,-3137
1653722652546,-1187487839,night1,-3140,-3140
1653722652546,-1187587839,night1,-3139,-3139
1653722652546,-1187687839,night1,-3141,-3141
1653722653040,-1186787888,night1,-3141,-3141
1653722653040,-1186887888,night1,-3141,-3141
1653722653040,-1186987888,night1,-3138,-3138
1653722653040,-1187087888,night1,-3138,-3138
1653722653040,-1187187888,night1,-3135,-3135
1653722653530,-1186287834,night1,-3135,-3135
1653722653530,-1186387834,night1,-3130,-3130
1653722653530,-1186487834,night1,-3129,-3129
1653722653530,-1186587834,night1,-3128,-3128
1653722653530,-1186687834,night1,-3127,-3127
1653722654023,-1185787838,night1,-3126,-3126
1653722654023,-1185887838,night1,-3123,-3123
1653722654023,-1185987838,night1,-3123,-3123
1653722654023,-1186087838,night1,-3122,-3122
1653722654023,-1186187838,night1,-3125,-3125
1653722654534,-1185287842,night1,-3125,-3125
1653722654534,-1185387842,night1,-3124,-3124
1653722654534,-1185487842,night1,-3125,-3125
1653722654534,-1185587842,night1,-3129,-3129
1653722654534,-1185687842,night1,-3129,-3129
1653722655003,-1184787842,night1,-3130,-3130
1653722655003,-1184887842,night1,-3130,-3130
1653722655003,-1184987842,night1,-3133,-3133
1653722655003,-1185087842,night1,-3136,-3136
1653722655003,-1185187842,night1,-3136,-3136
1653722655495,-1184287824,night1,-3138,-3138
1653722655495,-1184387824,night1,-3139,-3139
1653722655495,-1184487824,night1,-3143,-3143
1653722655495,-1184587824,night1,-3145,-3145
1653722655495,-1184687824,night1,-3147,-3147
1653722655993,-1183787880,night1,-3150,-3150
1653722655993,-1183887880,night1,-3152,-3152
1653722655993,-1183987880,night1,-3156,-3156
1653722655993,-1184087880,night1,-3157,-3157
1653722655993,-1184187880,night1,-3161,-3161
1653722656483,-1183287842,night1,-3161,-3161
1653722656483,-1183387842,night1,-3166,-3166
1653722656483,-1183487842,night1,-3167,-3167
1653722656483,-1183587842,night1,-3173,-3173
1653722656483,-1183687842,night1,-3175,-3175
1653722657006,-1182787842,night1,-3180,-3180
1653722657006,-1182887842,night1,-3181,-3181
1653722657006,-1182987842,night1,-3184,-3184
1653722657006,-1183087842,night1,-3187,-3187
1653722657006,-1183187842,night1,-3191,-3191
1653722657450,-1182287839,night1,-3195,-3195
1653722657450,-1182387839,night1,-3195,-3195
1653722657450,-1182487839,night1,-3195,-3195
1653722657450,-1182587839,night1,-3204,-3204
1653722657450,-1182687839,night1,-3207,-3207
1653722657935,-1181787842,night1,-3211,-3211
1653722657935,-1181887842,night1,-3211,-3211
1653722657935,-1181987842,night1,-3214,-3214
1653722657935,-1182087842,night1,-3219,-3219
1653722657935,-1182187842,night1,-3222,-3222
1653722658426,-1181287880,night1,-3225,-3225
1653722658426,-1181387880,night1,-3226,-3226
1653722658426,-1181487880,night1,-3228,-3228
1653722658426,-1181587880,night1,-3230,-3230
1653722658426,-1181687880,night1,-3232,-3232
1653722658937,-1180787818,night1,-3231,-3231
1653722658937,-1180887818,night1,-3227,-3227
1653722658937,-1180987818,night1,-3226,-3226
1653722658937,-1181087818,night1,-3222,-3222
1653722658937,-1181187818,night1,-3218,-3218
1653722659395,-1180287842,night1,-3210,-3210
1653722659395,-1180387842,night1,-3203,-3203
1653722659395,-1180487842,night1,-3191,-3191
1653722659395,-1180587842,night1,-3188,-3188
1653722659395,-1180687842,night1,-3176,-3176
1653722659880,-1179787837,night1,-3170,-3170
1653722659880,-1179887837,night1,-3156,-3156
1653722659880,-1179987837,night1,-3150,-3150
1653722659880,-1180087837,night1,-3144,-3144
1653722659880,-1180187837,night1,-3132,-3132
1653722660370,-1179287835,night1,-3127,-3127
1653722660370,-1179387835,night1,-3116,-3116
1653722660370,-1179487835,night1,-3112,-3112
1653722660370,-1179587835,night1,-3104,-3104
1653722660370,-1179687835,night1,-3100,-3100
1653722660884,-1178787839,night1,-3094,-3094
1653722660884,-1178887839,night1,-3091,-3091
1653722660884,-1178987839,night1,-3085,-3085
1653722660884,-1179087839,night1,-3082,-3082
1653722660884,-1179187839,night1,-3079,-3079
1653722661338,-1178287842,night1,-3077,-3077
1653722661338,-1178387842,night1,-3072,-3072
1653722661338,-1178487842,night1,-3070,-3070
1653722661338,-1178587842,night1,-3070,-3070
1653722661338,-1178687842,night1,-3070,-3070
1653722661828,-1177787831,night1,-3070,-3070
1653722661828,-1177887831,night1,-3068,-3068
1653722661828,-1177987831,night1,-3067,-3067
1653722661828,-1178087831,night1,-3067,-3067
1653722661828,-1178187831,night1,-3068,-3068
1653722662321,-1177287841,night1,-3069,-3069
1653722662321,-1177387841,night1,-3066,-3066
1653722662321,-1177487841,night1,-3067,-3067
1653722662321,-1177587841,night1,-3069,-3069
1653722662321,-1177687841,night1,-3070,-3070
1653722662828,-1176787885,night1,-3072,-3072
1653722662828,-1176887885,night1,-3072,-3072
1653722662828,-1176987885,night1,-3074,-3074
1653722662828,-1177087885,night1,-3076,-3076
1653722662828,-1177187885,night1,-3080,-3080
1653722663344,-1176287842,night1,-3080,-3080
1653722663344,-1176387842,night1,-3082,-3082
1653722663344,-1176487842,night1,-3085,-3085
1653722663344,-1176587842,night1,-3092,-3092
1653722663344,-1176687842,night1,-3094,-3094
1653722663806,-1175787811,night1,-3097,-3097
1653722663806,-1175887811,night1,-3099,-3099
1653722663806,-1175987811,night1,-3104,-3104
1653722663806,-1176087811,night1,-3107,-3107
1653722663806,-1176187811,night1,-3111,-3111
1653722664296,-1175287848,night1,-3114,-3114
1653722664296,-1175387848,night1,-3116,-3116
1653722664296,-1175487848,night1,-3121,-3121
1653722664296,-1175587848,night1,-3126,-3126
1653722664296,-1175687848,night1,-3128,-3128
1653722664790,-1174787842,night1,-3133,-3133
1653722664790,-1174887842,night1,-3134,-3134
1653722664790,-1174987842,night1,-3140,-3140
1653722664790,-1175087842,night1,-3142,-3142
1653722664790,-1175187842,night1,-3149,-3149
1653722665286,-1174287848,night1,-3151,-3151
1653722665286,-1174387848,night1,-3156,-3156
1653722665286,-1174487848,night1,-3156,-3156
1653722665286,-1174587848,night1,-3164,-3164
1653722665286,-1174687848,night1,-3166,-3166
1653722665799,-1173787841,night1,-3173,-3173
1653722665799,-1173887841,night1,-3174,-3174
1653722665799,-1173987841,night1,-3177,-3177
1653722665799,-1174087841,night1,-3179,-3179
1653722665799,-1174187841,night1,-3186,-3186
1653722666262,-1173287848,night1,-3189,-3189
1653722666262,-1173387848,night1,-3190,-3190
1653722666262,-1173487848,night1,-3194,-3194
1653722666262,-1173587848,night1,-3198,-3198
1653722666262,-1173687848,night1,-3201,-3201
1653722666751,-1172787834,night1,-3205,-3205
1653722666751,-1172887834,night1,-3205,-3205
1653722666751,-1172987834,night1,-3209,-3209
1653722666751,-1173087834,night1,-3211,-3211
1653722666751,-1173187834,night1,-3215,-3215
