localTime,remoteTime,label,eda,eda_filtered
1623565415916,1558619,rest,0,-24.44
1623565415916,1558841,rest,0,-26.31
1623565416423,1559063,rest,0,-28.31
1623565416423,1559285,rest,0,-29.87
1623565416423,1559507,rest,0,-31.37
1623565416944,1559728,rest,0,-32.81
1623565416944,1559949,rest,0,-34.13
1623565417425,1560171,rest,0,-35.56
1623565417425,1560392,rest,0,-36.94
1623565417941,1560612,rest,0,-38.25
1623565417941,1560833,rest,0,-39.44
1623565418437,1561055,rest,0,-40.63
1623565418437,1561276,rest,0,-41.63
1623565418437,1561498,rest,0,-42.31
1623565418940,1561721,rest,0,-42.81
1623565418940,1561942,rest,0,-43.19
1623565419440,1562165,rest,0,-43.69
1623565419440,1562386,rest,0,-44.38
1623565419944,1562607,rest,0,-45.12
1623565419944,1562828,rest,0,-45.75
1623565420449,1563051,rest,0,-46.19
1623565420449,1563272,rest,0,-46.19
1623565420449,1563494,rest,0,-45.94
1623565420954,1563715,rest,0,-45.75
1623565420954,1563937,rest,0,-46.19
1623565421502,1564159,rest,0,-46.56
1623565421502,1564380,rest,0,-47
1623565421961,1564603,rest,0,-47.62
1623565421961,1564824,rest,0,-47.69
1623565421961,1565046,rest,0,-47
1623565422481,1565268,rest,0,-46.19
1623565422481,1565489,rest,0,-45.75
1623565422978,1565712,rest,0,-45.44
1623565422978,1565933,rest,0,-45.38
1623565423473,1566156,rest,0,-46.25
1623565423473,1566378,rest,0,-46.81
1623565423979,1566600,rest,0,-47.62
1623565423979,1566821,rest,0,-47.94
1623565423979,1567043,rest,0,-48.19
1623565424484,1567266,rest,0,-47.94
1623565424484,1567488,rest,0,-47.69
1623565424990,1567711,rest,0,-47.88
1623565424990,1567932,rest,0,-48.44
1623565425492,1568155,rest,0,-49.13
1623565425492,1568376,rest,0,-50
1623565425999,1568598,rest,0,-51.44
1623565425999,1568819,rest,0,-52.56
1623565425999,1569041,rest,0,-54.06
1623565426517,1569262,rest,0,-55.88
1623565426517,1569483,rest,0,-57.44
1623565427000,1569705,rest,0,-59
1623565427000,1569926,rest,0,-60.5
1623565427505,1570147,rest,0,-61.94
1623565427505,1570368,rest,0,-63.19
1623565427505,1570590,rest,0,-64.56
1623565428009,1570811,rest,0,-65.94
1623565428009,1571033,rest,0,-67.19
1623565428513,1571256,rest,0,-68.44
1623565428513,1571477,rest,0,-69.81
1623565429016,1571699,rest,0,-70.87
1623565429016,1571920,rest,0,-71.87
1623565429531,1572143,rest,0,-73.31
1623565429531,1572364,rest,0,-74.12
1623565429531,1572586,rest,0,-75.19
1623565430035,1572809,rest,0,-76.44
1623565430035,1573031,rest,0,-77.31
1623565430532,1573254,rest,0,-78.44
1623565430532,1573475,rest,0,-79.62
1623565431044,1573698,rest,0,-80.62
1623565431044,1573919,rest,0,-81.63
1623565431541,1574142,rest,0,-82.56
1623565431541,1574363,rest,0,-83.75
1623565431541,1574585,rest,0,-84.69
1623565432047,1574806,rest,0,-85.56
1623565432047,1575027,rest,0,-86.63
1623565432558,1575249,rest,0,-87.62
1623565432558,1575471,rest,0,-87.94
1623565433055,1575694,rest,0,-88.12
1623565433055,1575916,rest,0,-89.5
1623565433055,1576138,rest,0,-90.25
1623565433560,1576359,rest,0,-90.62
1623565433560,1576581,rest,0,-91.25
1623565434059,1576804,rest,0,-90.81
1623565434059,1577025,rest,0,-90
1623565434571,1577246,rest,0,-89.31
1623565434571,1577468,rest,0,-87.44
1623565435071,1577691,rest,0,-87.19
1623565435071,1577912,rest,0,-87.25
1623565435071,1578134,rest,0,-87.37
1623565435575,1578357,rest,0,-87.31
1623565435575,1578579,rest,0,-88.37
1623565436083,1578801,rest,0,-88.56
1623565436083,1579023,rest,0,-87.44
1623565436587,1579246,rest,0,-84.94
1623565436587,1579467,rest,0,-81.63
1623565437089,1579690,rest,0,-78.19
1623565437089,1579911,rest,0,-74.69
1623565437089,1580133,rest,0,-72.12
1623565437591,1580354,rest,0,-70.56
