localTime,remoteTime,label,ibi,bpm,signalOK
1623226966818,1084794,rest,898,67,0
1623226968339,1086328,rest,1426,62,1
1623226969359,1087602,rest,1204,58,0
1623226970355,1088390,rest,722,57,0
1623226970865,1088976,rest,524,57,0
1623226971876,1089904,rest,856,54,0
1623226972878,1090873,rest,914,55,0
1623226973889,1092288,rest,1342,53,0
1623226975404,1093680,rest,1288,56,0
1623226976937,1095134,rest,1368,56,0
1623226977933,1096345,rest,1128,55,1
1623226979950,1098383,rest,1922,53,0
1623226981456,1099656,rest,1182,53,0
1623226982469,1100504,rest,790,53,0
1623226982977,1101373,rest,816,51,0
1623226984006,1101978,rest,556,53,0
1623226987526,1105557,rest,470,127,0
1623226988022,1106060,rest,486,127,0
1623226988022,1106382,rest,292,132,0
1623226989536,1107554,rest,1082,116,0
1623226990559,1108543,rest,918,107,0
1623226991557,1109555,rest,950,98,0
1623226992573,1110565,rest,922,91,1
1623226993576,1111895,rest,1234,82,0
1623226995099,1113108,rest,1120,75,1
1623226995596,1113835,rest,676,73,0
1623226996611,1114603,rest,714,71,0
1623226997121,1115129,rest,480,71,0
1623226997622,1115634,rest,470,70,0
1623226997622,1115936,rest,284,77,0
1623226998648,1116644,rest,646,80,0
1623226999132,1117128,rest,466,85,0
1623226999132,1117450,rest,280,94,0
1623227000144,1118158,rest,660,103,0
1623227000648,1118662,rest,470,116,0
1623227000648,1118964,rest,284,126,0
1623227001154,1119571,rest,552,130,0
1623227001656,1119934,rest,338,134,0
1623227002167,1120197,rest,252,141,0
1623227003173,1121227,rest,938,122,0
1623227004184,1122501,rest,1172,110,0
1623227005202,1123247,rest,704,106,0
1623227005711,1123955,rest,656,99,0
1623227006709,1124702,rest,686,99,0
1623227007217,1125349,rest,602,97,0
1623227007719,1125934,rest,568,92,0
1623227008224,1126580,rest,588,92,1
1623227009231,1127208,rest,592,88,1
1623227010246,1128641,rest,1338,76,0
1623227011258,1129511,rest,802,77,0
1623227011758,1130075,rest,524,84,0
1623227012776,1130802,rest,672,85,0
1623227013289,1131288,rest,438,88,0
1623227013804,1131774,rest,458,91,0
1623227013804,1132056,rest,274,96,0
1623227014285,1132319,rest,252,101,0
1623227014285,1132703,rest,344,105,0
1623227015305,1133290,rest,550,106,0
1623227015801,1133834,rest,504,124,0
1623227016304,1134319,rest,464,133,0
1623227016304,1134763,rest,404,137,0
1623227017322,1135328,rest,520,142,1
1623227017823,1135873,rest,500,140,1
1623227018830,1136823,rest,892,127,0
1623227019847,1137874,rest,978,111,0
1623227020867,1138845,rest,900,99,0
1623227021352,1139591,rest,684,93,0
1623227021856,1140218,rest,584,93,0
1623227022877,1140863,rest,602,92,0
1623227023376,1141409,rest,508,91,0
1623227023376,1141732,rest,304,92,0
1623227023884,1142156,rest,390,94,0
1623227024386,1142419,rest,252,98,0
1623227024386,1142822,rest,370,107,0
1623227025396,1143389,rest,526,117,0
1623227025899,1144096,rest,644,123,0
1623227026404,1144762,rest,630,124,0
1623227027422,1145407,rest,584,124,0
1623227027936,1146295,rest,826,119,0
1623227028416,1146816,rest,496,119,0
1623227029427,1147463,rest,586,113,0
1623227030438,1148455,rest,928,102,0
1623227031450,1149445,rest,918,92,0
1623227032457,1150515,rest,984,84,0
1623227032968,1151324,rest,756,81,0
1623227033974,1151969,rest,596,82,0
1623227035000,1153261,rest,1196,76,0
1623227035997,1154030,rest,718,75,0
1623227036499,1154515,rest,430,78,0
1623227037007,1155020,rest,488,78,0
1623227037509,1155547,rest,482,80,0
1623227038015,1156352,rest,744,82,0
1623227039031,1157000,rest,604,85,0
1623227039533,1157565,rest,542,91,1
1623227040037,1158332,rest,686,92,1
1623227041043,1159039,rest,646,91,1
1623227042061,1160090,rest,976,95,0
1623227043087,1161080,rest,916,92,0
1623227044077,1162089,rest,948,85,0
1623227045082,1163078,rest,906,80,0
1623227045592,1163806,rest,672,78,0
1623227046597,1164656,rest,788,78,0
1623227047108,1165161,rest,472,79,0
1623227047108,1165463,rest,284,82,0
1623227048123,1166394,rest,858,80,0
1623227048622,1166920,rest,514,81,0
1623227049643,1167626,rest,662,85,0
1623227051143,1169141,rest,1408,79,0
1623227052156,1170616,rest,1360,75,0
1623227053677,1172131,rest,1410,71,0
1623227055698,1173727,rest,1454,65,0
1623227056709,1174695,rest,890,64,0
1623227057218,1175362,rest,626,63,0
1623227058721,1176717,rest,1242,57,1
1623227059744,1177768,rest,972,56,0
1623227061250,1179260,rest,1398,52,0
1623227062254,1180229,rest,898,51,0
1623227063263,1181480,rest,1148,52,1
1623227064286,1182269,rest,740,55,0
1623227064798,1182754,rest,446,61,0
1623227066300,1184752,rest,1842,58,0
1623227068817,1186812,rest,1932,53,0
1623227070329,1188308,rest,1400,49,1
1623227072376,1190406,rest,1952,47,0
1623227073862,1191860,rest,1376,45,0
1623227074876,1192912,rest,972,47,0
1623227075391,1193779,rest,824,47,0
1623227078416,1196443,rest,2472,43,0
1623227079923,1198161,rest,1604,40,1
1623227081438,1199677,rest,1404,38,0
1623227082960,1200989,rest,1224,39,0
1623227083962,1202018,rest,950,42,0
1623227084968,1202987,rest,906,43,0
1623227085483,1203694,rest,672,48,0
1623227085995,1204421,rest,674,51,0
1623227087496,1205512,rest,1016,51,0
1623227089013,1207025,rest,1424,48,0
1623227090015,1208014,rest,912,55,0
1623227090523,1208781,rest,698,60,0
1623227092038,1210055,rest,1172,62,1
1623227092548,1210802,rest,704,65,0
1623227094056,1212072,rest,1186,64,0
1623227096081,1214234,rest,2028,57,0
1623227100127,1218131,rest,468,128,0
1623227100644,1218614,rest,440,129,0
1623227101148,1219120,rest,468,129,0
1623227101148,1219462,rest,304,133,0
1623227102134,1220150,rest,632,129,0
1623227102641,1220656,rest,474,129,0
1623227103143,1221180,rest,482,128,1
1623227103650,1221645,rest,430,129,1
1623227103650,1221928,rest,260,135,0
1623227104161,1222192,rest,252,142,0
1623227104161,1222534,rest,306,148,0
1623227105164,1223160,rest,576,143,0
1623227105673,1223705,rest,502,142,0
1623227106679,1224693,rest,936,123,0
1623227107192,1225522,rest,778,120,0
1623227107709,1226148,rest,586,117,0
1623227109203,1227461,rest,1188,103,0
1623227110210,1228228,rest,712,98,0
1623227110719,1228733,rest,464,95,0
1623227111231,1229439,rest,668,89,0
1623227111740,1230103,rest,600,85,0
1623227112733,1230751,rest,618,85,0
1623227113239,1231457,rest,640,83,1
1623227113747,1232002,rest,506,88,0
1623227114256,1232527,rest,490,92,0
1623227114765,1233114,rest,554,93,1
1623227115284,1233719,rest,564,103,1
1623227117277,1235314,rest,1474,91,0
1623227118294,1236303,rest,928,85,0
1623227119299,1237314,rest,944,82,1
1623227120316,1238304,rest,924,78,1
1623227120816,1239052,rest,696,77,0
1623227121832,1239819,rest,722,76,0
1623227122357,1240365,rest,494,77,0
1623227123845,1241858,rest,1378,69,0
1623227124856,1243172,rest,1232,64,0
1623227125873,1244284,rest,1038,61,1
1623227126875,1244949,rest,622,66,0
1623227127381,1245738,rest,722,68,0
1623227128390,1246585,rest,782,69,0
1623227128900,1247333,rest,704,71,0
1623227129415,1247798,rest,422,73,0
1623227129923,1248343,rest,510,75,0
1623227130435,1248667,rest,308,77,0
1623227130917,1248950,rest,252,91,0
1623227130917,1249212,rest,252,106,0
1623227131430,1249656,rest,400,120,0
1623227134953,1253249,rest,464,129,0
1623227135459,1253573,rest,286,134,0
1623227135459,1253835,rest,252,141,0
1623227136474,1254443,rest,568,137,0
1623227137001,1254988,rest,490,136,0
1623227137498,1255473,rest,456,137,1
1623227137983,1256017,rest,512,135,1
1623227137983,1256360,rest,308,140,0
1623227140002,1258218,rest,1714,108,0
1623227141011,1259450,rest,1136,97,0
1623227142532,1260542,rest,1002,89,1
1623227144066,1262401,rest,1742,73,0
1623227145555,1263552,rest,1068,66,0
1623227146573,1264884,rest,1234,62,1
1623227147575,1265852,rest,896,59,0
1623227148097,1266439,rest,538,59,0
1623227148607,1266963,rest,492,59,0
1623227149602,1267589,rest,570,57,0
1623227150103,1268094,rest,482,65,0
1623227151630,1269850,rest,1618,62,0
1623227152621,1271042,rest,1120,61,0
1623227154142,1272154,rest,1032,66,1
1623227154641,1272840,rest,648,69,0
1623227155150,1273405,rest,514,75,0
1623227156664,1274678,rest,1176,73,0
1623227157674,1275668,rest,928,69,0
1623227159186,1277406,rest,1602,61,0
1623227160702,1278738,rest,1226,58,1
1623227161710,1279949,rest,1102,54,0
1623227162734,1280757,rest,750,59,0
1623227163225,1281243,rest,452,63,0
1623227163731,1281729,rest,448,67,0
1623227164244,1282436,rest,642,67,0
1623227164740,1283063,rest,568,67,1
1623227165256,1283648,rest,544,72,1
1623227166274,1284254,rest,564,76,1
1623227168278,1286292,rest,1894,73,0
1623227169801,1287829,rest,1412,71,0
1623227170802,1288818,rest,916,73,0
1623227171808,1289807,rest,926,71,0
1623227173338,1291301,rest,1380,64,1
1623227173855,1292190,rest,830,62,0
1623227174844,1292858,rest,608,62,0
1623227179895,1297926,rest,1820,32,0
1623227181404,1299846,rest,1808,33,0
1623227184438,1302429,rest,2380,32,0
1623227185947,1304187,rest,1636,32,0
1623227187469,1305461,rest,1172,33,0
1623227188472,1306834,rest,1268,34,0
1623227189488,1307640,rest,760,36,0
1623227190497,1308530,rest,824,39,0
1623227190998,1309157,rest,572,42,0
1623227191512,1309522,rest,344,47,0
1623227191512,1309804,rest,252,54,0
1623227192015,1310067,rest,252,63,0
1623227192015,1310329,rest,252,81,0
1623227193027,1311017,rest,626,94,0
1623227194538,1312570,rest,1444,91,0
1623227195562,1313539,rest,912,96,0
1623227196551,1314570,rest,954,93,1
1623227197576,1315541,rest,886,92,0
1623227198065,1316106,rest,532,93,0
1623227198574,1316610,rest,456,91,0
1623227198574,1316892,rest,274,91,0
1623227199580,1317578,rest,640,86,0
1623227200088,1318144,rest,516,82,1
1623227201601,1319618,rest,1368,75,0
1623227202632,1320650,rest,940,80,0
1623227203622,1321619,rest,900,80,0
1623227204646,1322811,rest,1090,78,1
1623227207170,1325195,rest,2200,67,0
1623227209179,1327176,rest,1836,58,0
1623227210203,1328488,rest,1210,54,0
1623227211203,1329278,rest,728,52,0
1623227211708,1330104,rest,762,51,0
1623227212711,1330731,rest,586,51,0
1623227213217,1331216,rest,440,56,0
1623227213217,1331499,rest,270,59,0
1623227213730,1331782,rest,252,64,0
1623227214235,1332225,rest,416,68,0
1623227214732,1332750,rest,490,85,0
1623227215239,1333436,rest,626,103,0
1623227215738,1334040,rest,572,116,0
1623227216759,1334768,rest,668,118,0
1623227217270,1335594,rest,758,118,0
1623227218264,1336282,rest,650,116,0
1623227218769,1337131,rest,778,109,1
1623227219779,1337797,rest,626,102,1
1623227220284,1338585,rest,740,94,1
1623227220789,1339230,rest,574,92,0
1623227222809,1340803,rest,1446,80,0
1623227223823,1341792,rest,896,77,0
1623227224334,1342379,rest,538,78,0
1623227224847,1342844,rest,426,80,0
1623227225331,1343610,rest,702,81,0
1623227226349,1344338,rest,680,81,0
1623227226842,1344882,rest,484,84,1
1623227227352,1345367,rest,458,86,0
1623227227859,1345891,rest,486,89,0
1623227228374,1346515,rest,568,89,1
1623227229365,1347546,rest,956,96,0
1623227229870,1348153,rest,574,102,0
1623227231917,1349890,rest,1584,86,0
1623227232901,1351120,rest,1120,78,1
1623227234418,1352432,rest,1226,73,1
1623227234921,1353240,rest,736,73,0
1623227235927,1353926,rest,622,72,0
1623227236432,1354430,rest,472,71,0
1623227236941,1354935,rest,470,72,0
1623227237442,1355460,rest,486,72,0
1623227237953,1355944,rest,448,77,1
1623227238977,1356952,rest,936,74,0
1623227240470,1358850,rest,1748,72,0
1623227241987,1360002,rest,1048,73,1
1623227242487,1360929,rest,852,76,0
1623227245021,1363029,rest,1954,66,0
1623227246019,1364463,rest,1330,61,0
1623227248039,1366039,rest,1454,55,1
1623227249056,1367310,rest,1164,52,0
1623227250060,1368057,rest,698,51,0
1623227251065,1369348,rest,1190,48,1
1623227252086,1370114,rest,716,49,0
1623227252598,1370600,rest,460,55,0
1623227253085,1371085,rest,436,58,0
1623227254095,1372094,rest,916,58,0
1623227255610,1373607,rest,1404,61,0
1623227256619,1374616,rest,920,64,1
1623227257122,1375525,rest,846,68,0
1623227260175,1378171,rest,2430,59,0
1623227262173,1380190,rest,1866,53,0
1623227264194,1382252,rest,1894,50,0
1623227266218,1384210,rest,1816,46,1
1623227267725,1385705,rest,1400,43,0
1623227268230,1386613,rest,842,41,0
1623227269747,1387765,rest,1066,41,0
1623227270768,1388997,rest,1130,42,0
1623227271766,1389744,rest,684,42,0
1623227273284,1391279,rest,1428,41,0
1623227274305,1392532,rest,1150,45,1
1623227275300,1393281,rest,694,49,0
1623227279839,1397961,rest,1444,41,0
1623227280858,1398889,rest,866,43,0
1623227281371,1399496,rest,572,46,0
1623227281858,1399877,rest,344,50,0
1623227281858,1400220,rest,316,55,0
1623227283370,1401390,rest,1098,57,0
1623227284379,1402399,rest,928,60,0
1623227284892,1403105,rest,648,65,0
1623227285389,1403772,rest,620,72,0
1623227286400,1404418,rest,584,80,0
1623227286900,1405144,rest,680,90,0
1623227287412,1405848,rest,654,93,1
1623227288437,1406635,rest,728,90,1
1623227292460,1410453,rest,432,138,0
1623227292460,1410857,rest,358,141,0
1623227293478,1411522,rest,614,135,0
1623227293970,1411987,rest,434,135,1
1623227294482,1412492,rest,474,134,1
1623227294989,1413016,rest,478,133,1
1623227294989,1413318,rest,286,137,0
1623227295504,1413743,rest,386,138,0
1623227295990,1414006,rest,252,144,0
1623227295990,1414289,rest,252,151,0
1623227297006,1415018,rest,686,142,0
1623227297507,1415523,rest,470,138,0
1623227298521,1416555,rest,940,129,0
1623227299524,1417563,rest,950,116,0
1623227300538,1418835,rest,1162,102,0
1623227301545,1419583,rest,698,98,0
1623227302056,1420332,speech,690,92,0
1623227303597,1421564,speech,1128,83,0
1623227304584,1422594,speech,956,75,1
1623227305586,1423584,speech,918,69,1
1623227306606,1424633,speech,960,67,1
1623227307608,1425665,speech,942,64,1
1623227308615,1426654,speech,920,64,1
1623227309121,1427563,speech,852,65,1
1623227310148,1428129,speech,512,70,0
1623227310633,1428634,speech,484,71,0
1623227311141,1429158,speech,490,73,0
1623227312156,1430551,speech,1290,72,0
1623227314177,1432208,speech,1544,67,0
1623227315180,1433218,speech,926,67,0
1623227316190,1434186,speech,896,67,0
1623227316702,1434974,speech,740,69,0
1623227318212,1436650,speech,1534,64,0
1623227320738,1438976,speech,2148,56,0
1623227324278,1442670,speech,524,114,0
1623227325303,1443278,speech,570,113,0
1623227325785,1443844,speech,506,114,0
1623227326292,1444531,speech,640,111,0
1623227326795,1445155,speech,572,110,0
1623227327809,1445782,speech,580,109,1
1623227329322,1447356,speech,1464,93,0
1623227330327,1448307,speech,878,88,0
1623227331856,1449880,speech,1428,78,0
1623227332343,1450807,speech,856,74,0
1623227333360,1451372,speech,528,74,0
1623227334367,1452623,speech,1160,69,0
1623227335374,1453371,speech,698,68,0
1623227335876,1453876,speech,462,69,0
1623227336891,1455128,speech,1150,65,0
1623227337898,1455916,speech,734,64,0
1623227338408,1456401,speech,452,71,0
1623227339430,1457430,speech,946,71,0
1623227340425,1458420,speech,924,75,0
1623227341435,1459411,speech,910,75,1
1623227342952,1461230,speech,1672,65,0
1623227344461,1462459,speech,1152,65,1
1623227345474,1463690,speech,1136,62,1
1623227346496,1464499,speech,734,61,0
1623227347014,1464984,speech,450,65,0
1623227347489,1465488,speech,470,67,0
1623227348503,1466762,speech,1182,62,0
1623227349510,1467526,speech,710,64,0
1623227350022,1468052,speech,488,67,0
1623227351529,1469808,speech,1618,62,0
1623227352542,1470960,speech,1094,66,1
1623227354560,1472576,speech,1486,64,0
1623227356080,1474070,speech,1382,62,0
1623227357596,1475627,speech,1452,58,1
1623227358601,1476839,speech,1108,54,0
1623227359616,1477968,speech,1060,51,0
1623227360629,1478674,speech,638,54,0
1623227361147,1479139,speech,434,55,0
1623227363139,1481137,speech,1850,49,0
1623227364158,1482429,speech,1198,51,1
1623227365173,1483219,speech,718,53,0
1623227365664,1483682,speech,430,58,0
1623227366167,1484167,speech,438,64,0
1623227367694,1485863,speech,1576,63,0
1623227368723,1486934,speech,974,64,1
1623227369202,1487559,speech,584,67,0
1623227369704,1488043,speech,450,69,0
1623227370210,1488669,speech,578,68,0
1623227371745,1489960,speech,1192,73,0
1623227373239,1491636,speech,1542,70,0
1623227374763,1492749,speech,1010,68,1
1623227375759,1493759,speech,938,64,0
1623227376772,1494808,speech,966,61,0
1623227379294,1497331,speech,2334,56,0
1623227380809,1498969,speech,1518,54,1
1623227381826,1499959,speech,914,52,0
1623227382339,1500564,speech,548,51,0
1623227382851,1501029,speech,434,52,0
1623227383333,1501352,speech,286,57,0
1623227383333,1501614,speech,252,65,0
1623227383842,1501896,speech,252,71,0
1623227383842,1502157,speech,252,77,0
1623227384346,1502460,rest,280,84,0
1623227385354,1503733,rest,1182,101,0
1623227386371,1504764,rest,946,112,0
1623227387374,1505390,rest,568,120,0
1623227388892,1507065,rest,1542,100,0
1623227390403,1508417,rest,1252,88,0
1623227391417,1509609,rest,1104,78,1
1623227392420,1510397,rest,724,74,0
1623227392927,1510964,rest,504,71,0
1623227393435,1511649,rest,624,68,0
1623227395446,1513466,rest,1690,59,0
1623227396980,1515224,rest,1654,56,0
1623227399491,1517830,rest,2402,49,0
1623227402015,1520010,rest,2042,44,0
1623227403534,1521545,rest,1414,44,0
1623227404556,1522534,rest,918,45,0
1623227406050,1524089,rest,1446,44,0
1623227407060,1525079,rest,912,44,0
1623227408085,1526091,rest,940,42,0
1623227408577,1526980,rest,822,42,0
1623227409588,1527605,rest,576,45,0
1623227410090,1528109,rest,466,50,0
1623227410090,1528411,rest,280,61,0
1623227411126,1529099,rest,628,71,0
1623227413121,1531159,rest,1898,67,0
1623227415648,1533685,rest,2342,58,0
1623227420197,1538653,rest,874,68,0
1623227421205,1539238,rest,540,71,0
1623227421716,1539985,rest,702,72,0
1623227422722,1540733,rest,680,74,0
1623227423222,1541278,rest,506,78,0
1623227423725,1541783,rest,470,82,0
1623227423725,1542086,rest,284,89,0
1623227424231,1542571,rest,446,96,0
1623227425241,1543238,rest,626,100,0
1623227427258,1545237,rest,1868,85,0
1623227429276,1547276,rest,1878,75,0
1623227430796,1548832,rest,1448,67,1
1623227431809,1549842,rest,920,65,0
1623227432827,1550850,rest,928,64,0
1623227433849,1551819,rest,910,61,0
1623227434830,1552849,rest,948,58,0
1623227435339,1553738,rest,806,55,0
1623227436353,1554326,rest,558,55,0
1623227436853,1555053,rest,664,54,0
1623227437366,1555660,rest,562,62,0
1623227438372,1556367,rest,644,71,0
1623227440399,1558387,rest,1880,68,0
1623227441427,1559842,rest,1346,64,0
1623227443931,1561942,rest,1908,58,0
1623227446958,1565295,rest,262,229,0
1623227447975,1566003,rest,640,200,0
1623227448486,1566488,rest,454,188,0
1623227449482,1567820,rest,1260,143,0
1623227451505,1569941,rest,1962,102,0
1623227453524,1571921,rest,1806,80,0
1623227455039,1573072,rest,1084,72,0
1623227456553,1574566,rest,1370,64,0
1623227457055,1575515,rest,868,60,0
1623227458064,1576063,rest,520,58,0
1623227459072,1577113,rest,954,54,1
1623227460084,1578082,rest,894,53,1
1623227462621,1580749,rest,2468,45,0
1623227464126,1582588,rest,1702,44,0
1623227465636,1583678,rest,1022,47,0
1623227466150,1584345,rest,614,52,0
1623227466652,1585011,rest,592,54,0
1623227467656,1585657,rest,602,58,0
1623227469172,1587193,rest,1412,55,0
1623227470713,1588687,rest,1378,51,0
1623227471698,1589918,rest,1124,50,1
1623227472705,1590705,rest,752,51,0
1623227473212,1591249,rest,488,61,0
1623227473723,1591754,rest,470,71,0
1623227473723,1592058,rest,284,77,0
1623227474731,1592725,rest,628,77,0
1623227475741,1593775,rest,958,74,0
1623227477774,1595732,rest,1814,64,0
1623227479772,1597752,rest,1858,61,0
1623227481294,1599288,rest,1424,61,1
1623227483309,1601326,rest,1832,57,0
1623227484839,1602840,rest,1402,53,0
1623227485837,1604074,rest,1150,50,0
1623227489875,1607889,rest,452,132,0
1623227489875,1608171,rest,272,138,0
1623227490376,1608838,rest,616,133,0
1623227491396,1609405,rest,520,131,0
1623227491907,1609910,rest,460,131,0
1623227491907,1610212,rest,282,136,0
1623227492928,1610899,rest,610,131,0
1623227494412,1612412,rest,1384,109,0
1623227495423,1613461,rest,978,99,0
1623227496431,1614430,rest,898,92,0
1623227497949,1616270,rest,1664,78,0
1623227500477,1618470,rest,2022,63,0
1623227501984,1619985,rest,1402,58,1
1623227503000,1620976,rest,902,56,0
1623227503500,1621562,rest,542,56,0
1623227504006,1622207,rest,582,54,0
1623227505526,1623539,rest,1244,51,0
1623227506549,1624528,rest,926,53,0
1623227507032,1625496,rest,888,54,1
1623227508545,1626990,rest,1396,51,0
1623227510070,1628100,rest,1038,54,1
1623227511070,1629111,rest,922,60,0
1623227512081,1630120,rest,956,63,0
1623227512589,1631049,rest,862,64,0
1623227513613,1631616,rest,518,64,0
1623227514129,1632121,rest,458,65,0
1623227514129,1632423,rest,274,72,0
1623227515117,1633111,rest,626,75,0
1623227515613,1633857,rest,706,77,0
1623227516631,1634624,rest,708,84,0
1623227518139,1636178,rest,1420,80,0
1623227518643,1637087,rest,854,81,0
1623227520679,1638684,rest,1478,75,0
1623227521671,1639732,rest,952,75,0
1623227522684,1640701,rest,896,71,0
1623227523695,1641690,rest,922,67,0
1623227524197,1642458,rest,710,64,0
1623227525206,1643205,rest,688,64,0
1623227526223,1644257,rest,966,62,0
1623227527233,1645245,rest,922,61,0
1623227529244,1647223,rest,1834,58,0
1623227530253,1648415,rest,1100,57,1
1623227530762,1649143,rest,670,62,0
1623227531772,1649809,rest,616,64,0
1623227532275,1650332,rest,486,67,0
1623227532777,1650777,rest,400,71,0
1623227533282,1651302,rest,494,73,0
1623227533282,1651725,rest,392,76,0
1623227534303,1652291,rest,526,80,1
1623227535324,1653320,rest,950,80,0
1623227535806,1654148,rest,780,93,0
1623227536313,1654715,rest,522,102,0
1623227538337,1656371,rest,1514,89,0
1623227539341,1657360,rest,922,85,0
1623227540349,1658390,rest,958,80,1
1623227541364,1659402,rest,922,75,1
1623227541874,1660109,rest,670,73,0
1623227542388,1660795,rest,624,71,0
1623227543886,1662287,rest,1368,65,0
1623227545400,1663398,rest,1014,64,1
1623227546407,1664448,rest,990,63,1
1623227546916,1665216,rest,704,61,0
1623227547926,1665903,rest,632,68,0
1623227549453,1667457,rest,1422,64,0
1623227550960,1668952,rest,1380,61,0
1623227551458,1669861,rest,830,62,0
1623227551965,1670406,rest,500,63,0
1623227553486,1671477,rest,978,61,0
1623227553983,1672346,rest,810,64,0
1623227554993,1672991,rest,588,67,0
1623227555496,1673537,rest,506,71,0
1623227556010,1674021,rest,458,74,0
1623227556010,1674343,rest,280,77,0
1623227557030,1675011,rest,618,86,0
1623227558534,1676548,rest,1430,85,0
1623227560047,1678043,rest,1394,79,0
1623227561559,1679597,rest,1428,70,0
1623227564098,1682083,rest,2282,61,0
1623227565600,1683637,rest,1440,57,0
1623227566613,1684648,rest,926,55,0
1623227567618,1685657,rest,948,53,0
1623227568630,1686648,rest,910,51,0
1623227569640,1687679,rest,950,48,0
1623227570669,1688871,rest,1100,46,0
1623227571676,1689658,rest,726,49,0
1623227572186,1690182,rest,488,53,0
1623227572668,1690706,rest,490,58,0
1623227573174,1691191,rest,460,71,0
1623227574686,1692687,rest,1384,71,0
1623227575696,1693717,rest,932,71,1
1623227576711,1694767,rest,978,71,1
1623227577717,1695717,rest,882,71,1
1623227578228,1696423,rest,648,74,0
1623227578739,1697131,rest,672,78,0
1623227579736,1697737,rest,566,80,0
1623227580758,1698788,rest,954,75,0
1623227581760,1699778,rest,926,71,0
1623227582770,1700767,rest,916,67,0
1623227584279,1702280,rest,1386,67,0
1623227585299,1703612,rest,1222,65,0
1623227586831,1704805,rest,1124,64,1
1623227588322,1706360,rest,1420,61,0
1623227589834,1707875,rest,1404,56,1
1623227590846,1708866,rest,916,55,0
1623227591855,1709896,rest,956,53,0
1623227592879,1710887,rest,946,53,0
1623227593897,1711876,rest,888,53,0
1623227594410,1712441,rest,532,55,0
1623227594895,1712944,rest,452,60,0
1623227595892,1713894,rest,884,63,0
1623227596907,1714906,rest,926,64,0
1623227597926,1715935,rest,934,67,0
1623227598926,1716964,rest,928,71,1
1623227599938,1717975,rest,946,71,1
1623227600449,1718903,rest,870,72,1
1623227601446,1719488,rest,524,76,0
1623227602458,1720479,rest,922,75,0
1623227603469,1721508,rest,964,71,0
1623227604487,1722517,rest,916,68,1
1623227604982,1723405,rest,834,68,1
1623227605995,1724031,rest,570,71,0
1623227606494,1724516,rest,454,75,0
1623227607003,1725001,rest,446,80,0
1623227607516,1725748,rest,694,83,0
1623227608586,1726517,rest,698,85,0
1623227610031,1728032,rest,1400,76,0
1623227611047,1729083,rest,966,75,1
1623227612050,1730313,rest,1150,73,0
1623227613069,1731080,rest,702,75,0
1623227614579,1732576,rest,1384,70,0
1623227616115,1734091,rest,1408,64,0
1623227618618,1736655,rest,2378,53,0
1623227621148,1739161,rest,2318,45,0
1623227622670,1740655,rest,1398,43,0
1623227623698,1741666,rest,930,42,0
1623227624176,1742413,rest,690,45,0
1623227624680,1742877,rest,416,46,0
1623227625186,1743181,rest,278,50,0
1623227625186,1743585,rest,374,51,0
1623227626195,1744232,rest,584,55,0
1623227626700,1744715,rest,440,61,1
1623227627198,1745200,rest,440,76,1
1623227628216,1746230,rest,986,91,0
1623227629229,1747482,rest,1166,95,0
1623227630249,1748251,rest,700,98,0
1623227632754,1750755,rest,2306,78,0
1623227634270,1752291,rest,1418,69,1
1623227635792,1753787,rest,1382,61,0
1623227637825,1755805,rest,1856,53,0
1623227639321,1757340,rest,1428,49,0
1623227640332,1758330,rest,910,47,0
1623227641345,1759361,rest,964,45,0
1623227642347,1760369,rest,920,45,0
1623227643363,1761418,rest,966,46,1
1623227644903,1762893,rest,1338,44,0
1623227646906,1764915,rest,1870,45,0
1623227647908,1766249,rest,1236,46,1
1623227649422,1767480,rest,1142,47,0
1623227650933,1768955,rest,1364,49,1
1623227651956,1770229,rest,1170,50,0
1623227652987,1770997,rest,704,51,0
1623227654974,1772997,rest,1848,47,0
1623227656500,1774531,rest,1424,45,1
1623227657497,1775500,rest,876,46,0
1623227659023,1777055,rest,1438,45,0
1623227660047,1778266,rest,1118,48,0
1623227661037,1779034,rest,716,50,0
1623227663564,1781559,rest,2336,46,0
1623227665576,1783617,rest,1918,44,0
1623227667595,1785595,rest,1824,42,0
1623227668610,1786827,rest,1130,41,0
1623227669617,1787616,rest,744,44,0
1623227670123,1788404,rest,722,46,0
1623227671149,1789150,rest,692,47,0
1623227672644,1790664,rest,1404,47,0
1623227674177,1792158,rest,1392,46,0
1623227675172,1793188,rest,938,45,0
1623227676682,1794703,rest,1402,49,0
1623227677694,1795734,rest,918,53,0
1623227678703,1796763,rest,944,58,0
1623227679208,1797612,rest,798,60,0
1623227680219,1798421,rest,756,60,0
1623227680731,1799109,rest,638,60,0
1623227681760,1799777,rest,618,61,0
1623227682238,1800260,rest,446,67,0
1623227682238,1800562,rest,296,77,0
1623227683251,1801492,rest,846,78,0
1623227683754,1802116,rest,590,87,0
1623227684260,1802560,rest,406,94,0
1623227684768,1803227,rest,616,99,0
1623227685274,1803612,rest,370,107,0
1623227685772,1803894,rest,252,118,0
1623227686781,1804986,rest,1008,110,0
1623227687797,1805792,rest,760,107,0
1623227688308,1806337,rest,508,106,0
1623227688308,1806661,rest,304,106,0
1623227688818,1806944,rest,252,118,0
1623227690825,1808862,rest,1752,96,0
1623227692343,1810338,rest,1376,83,0
1623227693349,1811348,rest,946,79,0
1623227693855,1812155,rest,744,75,0
1623227694861,1812861,rest,640,72,0
