localTime,remoteTime,label,bvp,signalOK
1623226360081,478051,rest,1791,1
1623226360081,478071,rest,1874,1
1623226360081,478091,rest,1939,1
1623226360081,478112,rest,1954,0
1623226360081,478132,rest,1862,0
1623226360081,478152,rest,1787,0
1623226360081,478172,rest,1734,0
1623226360081,478192,rest,1745,0
1623226360081,478212,rest,1731,0
1623226360081,478232,rest,1739,0
1623226360081,478252,rest,1754,0
1623226360081,478272,rest,1787,0
1623226360081,478293,rest,1827,0
1623226360081,478313,rest,1877,0
1623226360081,478334,rest,1921,0
1623226360081,478354,rest,1956,0
1623226360081,478374,rest,1968,0
1623226360081,478394,rest,1981,0
1623226360081,478414,rest,1971,0
1623226360081,478434,rest,1964,0
1623226360081,478454,rest,1949,0
1623226360081,478474,rest,1909,0
1623226360081,478494,rest,1947,0
1623226360081,478515,rest,1930,0
1623226360081,478535,rest,1894,0
1623226360594,478555,rest,1840,0
1623226360594,478575,rest,1904,0
1623226360594,478595,rest,1946,0
1623226360594,478615,rest,1973,0
1623226360594,478635,rest,1878,0
1623226360594,478655,rest,1801,0
1623226360594,478675,rest,1770,0
1623226360594,478695,rest,1757,0
1623226360594,478715,rest,1759,0
1623226360594,478736,rest,1789,0
1623226360594,478756,rest,1818,0
1623226360594,478777,rest,1843,0
1623226360594,478797,rest,1878,0
1623226360594,478817,rest,1873,0
1623226360594,478837,rest,1847,0
1623226360594,478857,rest,1821,0
1623226360594,478877,rest,1814,0
1623226360594,478897,rest,1854,0
1623226360594,478917,rest,1907,0
1623226360594,478937,rest,1970,0
1623226360594,478958,rest,2032,0
1623226360594,478978,rest,2071,0
1623226360594,478999,rest,2078,0
1623226360594,479019,rest,2064,0
1623226360594,479039,rest,2039,0
1623226361105,479060,rest,2000,0
1623226361105,479080,rest,2149,0
1623226361105,479100,rest,2118,0
1623226361105,479120,rest,2083,0
1623226361105,479140,rest,1943,0
1623226361105,479160,rest,1807,0
1623226361105,479180,rest,1737,0
1623226361105,479200,rest,1721,0
1623226361105,479221,rest,1735,0
1623226361105,479241,rest,1776,0
1623226361105,479261,rest,1818,0
1623226361105,479281,rest,1855,0
1623226361105,479301,rest,1881,0
1623226361105,479321,rest,1898,0
1623226361105,479341,rest,1894,0
1623226361105,479361,rest,1885,0
1623226361105,479381,rest,1872,0
1623226361105,479402,rest,1833,0
1623226361105,479422,rest,1870,0
1623226361105,479443,rest,1847,0
1623226361105,479463,rest,1831,0
1623226361105,479483,rest,1840,0
1623226361105,479503,rest,1867,0
1623226361105,479523,rest,1904,0
1623226361105,479543,rest,1945,0
1623226361592,479564,rest,1984,0
1623226361592,479584,rest,2177,0
